ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,Factor
GO:0002181,cytoplasmic translation,150,0.6422836328086439,3.2224044900367295,1e-10,3.3342696629213484e-9,NA,2217,"tags=57%, list=15%, signal=49%",6222/6189/11224/6155/6175/6188/6223/6132/6201/6193/6142/6202/2197/6170/3921/25873/6217/6157/6208/6203/6176/6171/6159/6158/6152/6205/6227/4736/6161/6133/6187/23521/200916/6232/6134/8668/6136/6165/6210/6181/6234/6235/6194/51121/6130/6209/6141/6164/6156/6168/6137/6125/7311/6206/6233/6207/6224/6160/6143/6230/9045/9349/6169/6191/10642/6135/6122/4904/6144/6231/6154/6147/27335/6128/8664/8891/6129/6139/6124/4733/26986/24140/6138/8666/3646,Factor4
GO:0032543,mitochondrial translation,117,0.6264976669186676,2.925679981431285,1e-10,3.3342696629213484e-9,NA,3306,"tags=58%, list=22%, signal=46%",6183/64979/64928/90480/63875/116541/6182/64960/65003/122704/28998/64983/64981/9553/740/64975/51258/6150/7818/79590/51073/64968/64976/708/54998/6472/128308/29093/51264/219927/51081/55052/51204/51253/29088/65993/65005/57129/118487/51373/54948/54148/65080/29074/51116/28973/11222/64949/84545/5018/124995/55168/60488/84769/54460/51649/51650/56945/64963/10573/10352/51069/57038/28957/51023/8846/65008/51067,Factor4
GO:0042254,ribosome biogenesis,261,0.5408248256307231,2.910206176026933,1e-10,3.3342696629213484e-9,NA,4874,"tags=67%, list=32%, signal=46%",55505/3669/6189/11224/6155/6223/6201/6193/6202/2197/3921/6217/10360/6208/51504/6203/6152/6205/6227/6232/6165/6210/6234/6194/51121/6130/6209/54512/6125/6206/6233/2091/6207/6230/9045/6169/90459/10436/6191/9775/6135/4869/51388/51065/708/29777/2971/10248/56902/3692/55272/51367/91582/6154/51154/28987/51081/25879/83743/55651/51187/6129/51491/9136/10969/5901/2483/57418/705/10799/54555/64216/51096/51116/29889/9277/84154/55011/56915/55794/81875/23212/80135/55646/10775/27079/29081/84769/54606/5036/23481/27341/10412/55003/10438/79050/84549/9326/51013/22803/4927/387338/92856/54663/55299/55027/25926/26284/23378/54433/6218/55813/51068/10528/23016/1736/5303/23160/79922/25983/27349/57647/10885/90441/51077/11157/113000/10813/79954/26155/8780/55720/51406/11137/6228/10607/6839/84881/51119/50628/54853/117246/79033/84128/51550/79979/64794/51602/11340/5393/6041/8602/29063/8886/23246/51547/83732/79039/51106/30836/8568/57050/55759/51441/55006/55341/9816/9188/26574/10557/1662/23404/57109/7520,Factor4
GO:0097530,granulocyte migration,130,0.5989701798844559,2.859362338480911,1e-10,3.3342696629213484e-9,NA,1811,"tags=47%, list=12%, signal=42%",3958/54210/6347/7130/6280/728/7057/2207/101/301/6279/6288/11314/4192/56833/5479/3627/10563/5880/2921/3689/972/6354/6352/6362/5919/1435/6374/719/6372/5478/6373/1803/59341/1240/10344/84522/6283/4615/5734/7409/7422/708/84818/2919/3554/9948/1441/683/1436/6850/3553/5175/682/64127/1236/51135/3071/6357/2013/3552,Factor4
GO:0042274,ribosomal small subunit biogenesis,91,0.6326550962699768,2.847561180830179,1e-10,3.3342696629213484e-9,NA,4084,"tags=66%, list=27%, signal=48%",6189/6223/6201/6193/6202/2197/3921/6217/6208/51504/6203/6205/6227/6232/6210/6234/6194/6209/6206/6233/2091/6207/6230/10436/6191/4869/51065/29777/56902/55272/91582/28987/51081/25879/9136/705/10799/51096/9277/23212/27341/92856/25926/26284/6218/55813/10528/23160/25983/27349/57647/10885/51077/11157/79954/8780/55720/51406/6228/10607,Factor4
GO:0071677,positive regulation of mononuclear cell migration,84,0.6400151828051996,2.8255735300486142,1e-10,3.3342696629213484e-9,NA,2325,"tags=49%, list=15%, signal=41%",5054/3958/728/6364/4323/7057/101/4192/29108/3627/10563/7040/199/2358/54209/729230/811/6354/6352/5919/1435/719/8772/3676/59341/1240/4739/1230/708/430/11151/387/284114/1436/80310/1236/5025/8740/3690/5641/196527,Factor4
GO:0140053,mitochondrial gene expression,144,0.5693587561314064,2.793133428633019,1e-10,3.3342696629213484e-9,NA,3423,"tags=51%, list=23%, signal=40%",6183/64979/64928/90480/63875/116541/6182/64960/65003/122704/28998/64983/64981/9553/740/64975/3028/51258/6150/7818/79590/51073/64968/64976/708/54998/6472/128308/9238/29093/51264/219927/51081/55052/51204/51253/29088/65993/65005/57129/118487/51373/54948/54148/64216/65080/29074/51116/28973/11222/64949/84545/5018/124995/55168/60488/84769/54460/51649/51650/56945/57215/64963/10573/10352/51069/57038/28957/51023/8846/65008/51067/10922/26995,Factor4
GO:0071674,mononuclear cell migration,186,0.5418822088898411,2.789480649833455,1e-10,3.3342696629213484e-9,NA,2488,"tags=45%, list=17%, signal=38%",5054/3958/6347/1265/728/6364/4323/7057/11117/101/7852/301/6288/4192/56833/29108/3627/10563/7040/6223/199/2358/54209/80270/64005/3383/729230/9466/1843/811/23521/58191/2683/240/6354/6352/5919/1435/719/3569/6373/8772/3676/59341/1240/4739/1588/10344/1230/4313/6283/4920/4814/708/1234/928/11035/430/11151/387/284114/1436/80310/4478/975/5175/1236/5025/50848/4067/8740/6355/5294/998/969/91662/1907/3690/5641/8792/196527/9023/10488/6793,Factor4
GO:0071675,regulation of mononuclear cell migration,118,0.5941085110229877,2.7889601436466775,1e-10,3.3342696629213484e-9,NA,2488,"tags=48%, list=17%, signal=41%",5054/3958/6347/1265/728/6364/4323/7057/11117/101/4192/56833/29108/3627/10563/7040/199/2358/54209/729230/9466/1843/811/6354/6352/5919/1435/719/8772/3676/59341/1240/4739/1588/1230/4814/708/928/11035/430/11151/387/284114/1436/80310/4478/975/1236/5025/4067/8740/969/3690/5641/196527/10488/6793,Factor4
GO:0006364,rRNA processing,189,0.5338312304260624,2.7506323898900575,1e-10,3.3342696629213484e-9,NA,4660,"tags=65%, list=31%, signal=45%",55505/3669/11224/6155/6223/6201/6202/6217/10360/6208/51504/6227/6232/6165/6234/6194/6130/6209/54512/6125/2091/6230/9045/90459/10436/9775/6135/29777/10248/3692/55272/51367/6154/51154/28987/25879/55651/6129/9136/10969/2483/57418/705/10799/54555/64216/51096/9277/84154/55011/56915/23212/80135/55646/10775/27079/29081/54606/5036/23481/27341/10412/55003/10438/79050/84549/9326/51013/22803/387338/92856/54663/55299/25926/23378/54433/6218/55813/10528/23016/1736/5303/23160/79922/25983/57647/10885/51077/11157/113000/10813/79954/8780/55720/51406/11137/10607/6839/84881/51119/50628/54853/117246/79033/84128/79979/51602/11340/5393/6041/8602/29063/8886/23246/51547/83732/79039/51106/8568/57050/55759/51441/55006,Factor4
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,277,0.5154601210428911,2.7457652044621135,1e-10,3.3342696629213484e-9,NA,3388,"tags=49%, list=23%, signal=39%",9021/3956/715/602/6556/23529/712/714/713/2207/716/301/5551/2212/6398/2214/10563/7040/3426/10538/3122/54209/3105/912/710/3726/3575/64005/3383/3106/729230/5873/9466/1075/54440/567/51279/3586/7133/970/10865/5971/1512/972/81622/84868/7454/10312/920/717/3077/80149/3569/10459/3140/5777/7784/8772/259307/64332/695/3606/958/4615/196/100/4277/7128/51311/100507436/3566/84695/9173/708/3554/11035/64581/430/8809/975/8741/909/10148/3553/64127/10859/924/7292/3071/80328/51176/2013/3665/8767/11006/3142/718/6774/3134/79465/4791/969/3135/23180/3598/2067/3133/10673/64170/6776/1439/1191/3560/5580/4063/2302/23075/8915/246778/3312/1378/5133/940/3718/89857/3329/5585/6504/51043/3265/3594/910/51561/54795/114548/29126/11118,Factor4
GO:1990266,neutrophil migration,92,0.6057260790088439,2.7246497071553772,1e-10,3.3342696629213484e-9,NA,1811,"tags=48%, list=12%, signal=42%",3958/54210/7130/6280/728/2207/101/6279/6288/4192/56833/5479/3627/10563/5880/2921/3689/972/6374/719/6372/5478/6373/1803/84522/6283/4615/7409/708/2919/3554/9948/1441/683/6850/3553/5175/682/64127/1236/51135/3071/2013/3552,Factor4
GO:0071621,granulocyte chemotaxis,109,0.591505213038194,2.7145294264078643,1e-10,3.3342696629213484e-9,NA,2306,"tags=50%, list=15%, signal=42%",3958/54210/6347/7130/6280/728/7057/2207/301/6279/6288/4192/5479/3627/10563/5880/2921/3689/972/6354/6352/6362/5919/1435/6374/719/6372/5478/6373/1803/59341/1240/10344/6283/7409/7422/708/84818/2919/1441/683/1436/6850/3553/682/64127/1236/3071/6357/6355/5294/1906/1907/6356,Factor4
GO:0097529,myeloid leukocyte migration,201,0.5359577884422058,2.6835500542815205,1e-10,3.3342696629213484e-9,NA,2325,"tags=47%, list=15%, signal=40%",5054/3958/54210/6347/7130/6280/1265/728/4323/7057/2207/11117/101/301/6279/6288/11314/4192/56833/5479/3627/10563/5880/6223/199/2358/54209/2921/3689/729230/1843/23521/2683/972/6354/6352/6362/5919/1435/6374/719/6372/3569/5478/6373/1803/79890/59341/1240/1588/10344/1230/4313/84522/6283/4615/5734/7409/7422/4920/7423/4814/708/928/84818/2919/3554/9948/1441/683/1436/80310/975/6850/3553/5175/682/64127/1236/51135/3071/5025/6357/2013/3552/4067/6355/5294/1906/1907/5641/6356/8792/196527,Factor4
GO:0030595,leukocyte chemotaxis,197,0.522002201273144,2.6746144996344317,1e-10,3.3342696629213484e-9,NA,2375,"tags=45%, list=16%, signal=38%",5054/3958/54210/6347/7130/6280/728/7057/2207/101/7852/301/6279/6288/4192/56833/5479/3627/10563/5880/6223/199/2358/80270/2921/3689/729230/1843/3586/811/23521/58191/972/240/63940/6354/6352/6362/5919/1435/6374/719/6372/3569/2150/5478/6373/1803/79890/59341/1240/4739/1588/10344/1230/4313/6283/7409/7422/7423/4814/708/1234/84818/2919/1441/11151/683/284114/1436/6850/3553/682/64127/1236/3071/6357/4067/8740/6355/5294/1906/1907/5641/6356/8792/196527/9023,Factor4
GO:0002449,lymphocyte mediated immunity,257,0.5063358826845384,2.657154613387138,1e-10,3.3342696629213484e-9,NA,3388,"tags=46%, list=23%, signal=36%",715/602/23529/712/714/713/2207/716/5551/2212/6398/2214/7040/3426/10538/3122/54209/3105/912/710/3575/64005/3383/3106/729230/5873/9466/1075/54440/567/51279/3586/7133/970/10865/1512/972/81622/84868/7454/10312/717/3077/3569/10459/3140/5777/7784/8772/10870/259307/64332/695/3606/958/4615/196/7409/4277/51311/100507436/3566/708/3554/11035/11151/914/8809/3002/975/8741/909/3553/4818/64127/10859/924/7292/3071/80328/2013/3665/11006/409/718/3134/79465/3135/23180/3598/2067/57823/5052/3133/64170/1439/1191/3560/203068/5580/2302/23075/8915/3312/1378/5133/940/3329/6504/127544/3594/910/51561/54795/114548/3916/5272/29126/11118,Factor4
GO:0002687,positive regulation of leukocyte migration,135,0.55000104679859,2.645768560754781,1e-10,3.3342696629213484e-9,NA,2325,"tags=44%, list=15%, signal=37%",5054/3958/728/6364/4323/7057/101/4192/29108/3627/10563/7040/5880/199/2358/54209/3383/729230/811/972/10894/63940/6354/6352/5919/1435/719/3569/83483/2150/7784/8772/3676/59341/1240/4739/1230/7422/7423/708/3554/430/11151/387/284114/1436/80310/1236/3071/5025/3552/8740/6355/8784/1906/1907/3690/5641/196527,Factor4
GO:0002456,T cell mediated immunity,120,0.5552876409871877,2.643990982332117,1e-10,3.3342696629213484e-9,NA,3454,"tags=52%, list=23%, signal=41%",5551/6398/3122/3105/912/3575/64005/3383/3106/729230/5873/1075/54440/567/7133/970/10865/1512/81622/7454/3077/3569/3140/7784/8772/259307/64332/3606/196/4277/100507436/3554/11035/8809/975/909/3553/64127/10859/924/7292/3071/80328/2013/11006/3134/79465/3135/23180/3133/3312/1378/5133/3329/6504/3594/910/51561/54795/114548/29126/11118/913,Factor4
GO:0048002,antigen processing and presentation of peptide antigen,55,0.6526757382453043,2.640690966202253,1e-10,3.3342696629213484e-9,NA,2511,"tags=60%, list=17%, signal=50%",6556/2207/29108/3122/54209/3105/1520/3106/567/811/3115/3109/3108/972/81622/3077/1509/2923/3140/3113/4277/6890/100507436/80328/64167/3134/79465/55080/10437/3135/5641/3133/3111,Factor4
