ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,Factor
GO:0022900,electron transport chain,107,0.6608797428897812,2.605846517548374,1e-10,5.479090909090909e-8,NA,1954,"tags=50%, list=13%, signal=43%",6390/4709/4694/4706/27069/4708/7381/4728/4191/27089/4702/1350/1738/2108/1716/4717/1329/1345/1537/4720/5447/2110/4697/7386/4711/7385/1337/55967/23479/57215/1351/4716/4707/1327/51542/4722/54205/4710/7388/57017/1349/27158/4723/51103/54949/2230/65018/9377/4713/4725/440567/83943/84701,Factor8
GO:0022904,respiratory electron transport chain,98,0.6658029997855082,2.5870320983543507,1e-10,5.479090909090909e-8,NA,1954,"tags=50%, list=13%, signal=44%",6390/4709/4694/4706/27069/4708/7381/4728/4191/27089/4702/1350/1738/2108/1716/4717/1329/1345/1537/4720/2110/4697/7386/4711/7385/1337/55967/23479/1351/4716/4707/1327/51542/4722/54205/4710/7388/57017/1349/4723/51103/54949/65018/9377/4713/4725/440567/83943/84701,Factor8
GO:0042773,ATP synthesis coupled electron transport,79,0.6852250237827443,2.5380341608587935,1e-10,5.479090909090909e-8,NA,1765,"tags=54%, list=12%, signal=48%",6390/4709/4694/4706/27069/4708/7381/4728/27089/4702/1350/1738/1716/4717/1329/1345/1537/4720/4697/7386/4711/7385/1337/55967/23479/1351/4716/4707/1327/4722/54205/4710/7388/57017/1349/4723/51103/54949/65018/9377/4713/4725/440567,Factor8
GO:0042775,mitochondrial ATP synthesis coupled electron transport,79,0.6852250237827443,2.5380341608587935,1e-10,5.479090909090909e-8,NA,1765,"tags=54%, list=12%, signal=48%",6390/4709/4694/4706/27069/4708/7381/4728/27089/4702/1350/1738/1716/4717/1329/1345/1537/4720/4697/7386/4711/7385/1337/55967/23479/1351/4716/4707/1327/4722/54205/4710/7388/57017/1349/4723/51103/54949/65018/9377/4713/4725/440567,Factor8
GO:0006119,oxidative phosphorylation,101,0.6478016386536358,2.5244832542954367,1e-10,5.479090909090909e-8,NA,1765,"tags=50%, list=12%, signal=44%",6390/4709/54539/4694/4706/27069/4708/7381/4728/27089/4702/1350/1738/1716/4717/1329/1345/1537/4720/4697/7386/4711/7385/1337/55967/23479/30968/1351/4716/4707/1327/10105/4722/54205/4710/7388/57017/1349/2395/4723/51103/215/54949/84277/65018/9377/4713/4725/6472/440567,Factor8
GO:0019646,aerobic electron transport chain,72,0.6822680546051141,2.500871447553783,1e-10,5.479090909090909e-8,NA,1765,"tags=56%, list=12%, signal=49%",6390/4709/4694/4706/4708/7381/4728/27089/4702/1350/1738/4717/1329/1345/1537/4720/4697/7386/4711/7385/1337/23479/1351/4716/4707/1327/4722/54205/4710/7388/57017/1349/4723/51103/54949/65018/9377/4713/4725/440567,Factor8
GO:0009060,aerobic respiration,145,0.5995143653825232,2.475756640511601,1e-10,5.479090909090909e-8,NA,1794,"tags=42%, list=12%, signal=37%",6390/4709/54539/4694/4706/27069/4708/7381/4728/3658/4191/27089/4702/1350/1738/2647/1431/1716/4717/4967/1329/1345/1537/4720/4697/7386/4711/8802/7385/1337/55967/23479/30968/1351/4716/4707/1327/5018/10105/6834/4722/54205/4710/7388/57017/1349/2395/3416/80025/4723/51103/215/54949/84277/65018/9377/4713/4725/6472/440567/3091,Factor8
GO:0045333,cellular respiration,186,0.5661704722383801,2.4033084975152432,1e-10,5.479090909090909e-8,NA,1991,"tags=40%, list=13%, signal=35%",6390/4709/54539/4694/4706/27069/4708/7381/113829/55847/4728/3658/4191/27089/4702/1350/1738/2647/2108/1431/1716/4717/4967/1329/1345/1537/4720/2110/4697/7386/4711/8802/114789/7385/1337/55967/23479/30968/1351/4716/4707/1327/5018/10105/6834/51542/4722/54205/4710/7388/57017/1349/2395/3416/80025/4723/51103/215/54949/84277/93058/65018/9377/4713/4725/6472/440567/3091/27166/83943/84701/10131/5290/23530,Factor8
GO:1902600,proton transmembrane transport,148,0.536361438646253,2.2177820279151366,1e-10,5.479090909090909e-8,NA,2731,"tags=40%, list=18%, signal=33%",4709/4694/27069/4708/5250/4728/4702/4717/1329/1537/4720/4697/7386/4711/55967/1351/155066/537/4716/8992/4707/1327/10105/292/6834/6550/4722/533/4710/476/7388/1349/6527/84286/11331/9550/127124/4723/9377/56848/4713/4725/1528/51606/6548/84701/23530/3954/9114/9296/4726/11315/7114/4712/23315/4724/285641/4695/206358,Factor8
GO:0015980,energy derivation by oxidation of organic compounds,273,0.4900442820300505,2.173391066155054,1e-10,5.479090909090909e-8,NA,2985,"tags=41%, list=20%, signal=33%",6390/4709/54539/4694/26100/4706/27069/4708/7381/113829/55847/4728/3658/4191/27089/4702/1350/1738/2647/2108/1431/1716/4717/4967/1329/1345/1537/4720/2110/4697/7386/4711/8802/114789/7385/1337/55967/23479/30968/1351/4716/23130/4707/1327/5018/10105/6834/55276/51542/4722/54205/4710/51422/7388/5213/57017/1349/2395/5257/3416/5509/10728/11152/80025/55102/4723/2475/51103/215/89801/54949/84277/93058/65018/9377/5261/4713/4725/6472/440567/3091/27166/5255/83943/84701/10131/5290/23530/9821/10580/178/4726/11315/51763/3418/2820/4712/55753/4724/37/55062/3667/5256/10060/4695/5160/4190/207/5499/2992/341947/4718,Factor8
