ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,Factor
GO:0044774,mitotic DNA integrity checkpoint signaling,78,0.4885136708151885,2.2148279357183087,3.694880115030638e-7,4.150489392372761e-6,NA,2805,"tags=47%, list=19%, signal=39%",51514/51512/146956/5347/1111/983/2177/1017/990/63967/9656/1027/4436/641/11073/8883/54962/672/91603/51343/144455/5883/55544/8555/6118/835/80279/5514/55159/56658/29980/595/80198/25949/84446/7157/65975,Factor2
GO:0002712,regulation of B cell mediated immunity,49,-0.671033071169262,-2.070455211409061,4.1482755997286673e-7,4.642339884640171e-6,NA,1625,"tags=41%, list=11%, signal=37%",3133/1380/7040/722/725/23529/8741/958/940/7124/7292/54209/6778/695/5777/10666/718/64127/3586/1378,Factor2
GO:0002889,regulation of immunoglobulin mediated immune response,49,-0.671033071169262,-2.070455211409061,4.1482755997286673e-7,4.642339884640171e-6,NA,1625,"tags=41%, list=11%, signal=37%",3133/1380/7040/722/725/23529/8741/958/940/7124/7292/54209/6778/695/5777/10666/718/64127/3586/1378,Factor2
GO:0009615,response to virus,353,-0.4383734845699737,-1.5916779259234644,4.181027768024912e-7,4.670247091909697e-6,NA,3881,"tags=37%, list=26%, signal=28%",3315/407031/6675/6356/345611/7187/55601/3428/377630/83666/9447/57678/91351/57169/6609/10561/4790/3627/4615/3373/79844/81844/79132/54765/11043/51561/10077/8547/2625/1191/5611/84166/2074/23607/22978/4986/8638/3460/151636/10410/140564/5359/2634/146857/684/6737/5371/10060/8061/4939/7098/4938/6041/3459/81030/246778/10533/117854/6773/3717/3659/602/10417/6363/3669/3964/5366/25939/8091/4277/164668/1755/100507436/7852/5450/64108/2635/104/8519/6693/59/7040/81622/84282/200316/10581/84871/91607/201294/834/200315/64170/2268/60489/80149/171389/23765/5551/338/958/4600/3594/27350/3687/7124/7128/7292/3600/6387/9641/5452/29108/3553/22861/3663/197259/10875/6355/6352/11035/10577/114548/3569/8673/6039/11213/10475/51284/7097/57705/10859/51311,Factor2
GO:0042273,ribosomal large subunit biogenesis,55,0.5601045216885417,2.368326082592099,4.290573043695672e-7,4.783668751702489e-6,NA,4087,"tags=64%, list=27%, signal=46%",26155/51187/23246/55003/56342/80135/54680/6838/51154/55299/4931/51018/11224/117246/8886/23481/6125/6130/54663/22907/10969/55759/9326/4869/51121/6152/9045/51491/81887/23212/285855/55794/6165/51388/84154,Factor2
GO:0032732,positive regulation of interleukin-1 production,59,-0.6433729284927513,-2.0383390371540897,4.581034212355698e-7,5.098000084364553e-6,NA,2311,"tags=49%, list=15%, signal=42%",56666/6284/3098/3717/6363/79792/841/796/834/10392/11027/6288/7124/4210/58484/29108/22861/7305/10333/3603/114548/3569/84868/91662/353514/113277/64127/64581/51311,Factor2
GO:0001913,T cell mediated cytotoxicity,51,-0.649378744344196,-2.015305009423102,4.687329215740561e-7,5.206594682763122e-6,NA,4193,"tags=73%, list=28%, signal=52%",5027/913/80328/8417/3821/135250/154064/910/353091/567/3135/5532/51561/3004/3251/3106/2013/911/4277/3133/100507436/3824/3140/3134/634/3077/5873/5551/3594/912/1512/11035/3122/1075/3071/10859/3575,Factor2
GO:0031109,microtubule polymerization or depolymerization,129,0.40832775890983675,1.9723047645039409,4.7218133862663415e-7,5.235168236795484e-6,NA,2283,"tags=33%, list=15%, signal=28%",146909/11004/221150/22974/9212/4137/4133/26271/220134/3925/8851/26586/81930/81624/93323/348235/55835/23354/10297/25999/1027/7283/55605/347240/7846/1410/8874/256764/121441/50861/115106/54801/29922/84722/79998/25/22919/6683/27229/54820/7756/81551,Factor2
GO:0070588,calcium ion transmembrane transport,301,-0.4515376252463496,-1.6279061803632067,4.744423727477819e-7,5.250495591742119e-6,NA,4063,"tags=45%, list=27%, signal=33%",9001/845/80228/8912/7225/578/93129/2669/493/2815/5581/492/89780/6548/3358/7223/1139/2316/287/5311/57113/6769/774/3627/2539/931/4988/55584/5532/3973/57158/7224/9651/3356/196527/168620/4842/6786/56302/1909/7351/162514/5664/9127/1812/6588/5026/27039/7070/5371/773/8911/54795/274/342372/930/116443/55503/5621/79054/8989/55283/187/6261/80036/6546/857/57165/6363/3306/255231/150/255022/2904/53373/356/778/3685/777/5025/117531/776/2185/3690/623/1258/3709/7040/123041/9446/796/246329/9033/338440/783/114780/825/5023/781/84959/2903/6262/55799/1236/56704/79026/23007/140738/117144/3357/51393/2833/59341/3710/4067/140803/489/11151/6263/3783/6622/775/3932/5777/5031/1535/93589/3708/25769/5330/5336/5294/1234/7226,Factor2
GO:0050832,defense response to fungus,49,-0.668752524556983,-2.0634186437328554,4.87603557204507e-7,5.386171641135182e-6,NA,2221,"tags=49%, list=15%, signal=42%",10578/81030/5443/10417/50856/26253/7040/1524/796/820/4057/85480/64170/338339/6283/4353/23765/6688/5322/5336/6279/64581/57817/6280,Factor2
GO:0009612,response to mechanical stimulus,202,-0.4900453827944162,-1.7407505805908245,4.980328495091642e-7,5.4912256617468e-6,NA,2400,"tags=34%, list=16%, signal=29%",27039/27063/2353/8061/4323/7098/9856/342372/8989/7132/3659/6546/4099/3759/8200/5493/3673/7852/117531/841/2185/51761/3690/623/7273/7040/8795/10631/2022/9033/114780/834/54532/4131/1265/4914/6262/3784/2354/56729/6335/793/838/355/59341/5743/4353/958/2934/7124/4055/64220/3786/3249/6387/3553/8740/943/8797/1277/8792/51284/1116/3684/5734/7100/7057/51311,Factor2
GO:0002228,natural killer cell mediated immunity,68,-0.614522186663573,-1.9710517440710502,5.061664705681295e-7,5.570627676086817e-6,NA,4028,"tags=65%, list=27%, signal=48%",80328/3821/135250/127544/116449/11126/2885/259197/353091/23705/3135/3805/9437/3106/409/117157/3952/3133/100507436/4068/3824/7040/57823/3134/634/201294/146850/8807/10870/56253/5873/3002/11151/4818/5272/10225/3606/5777/10666/84868/914/2214/7409/10859,Factor2
