ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,Factor
GO:0051056,regulation of small GTPase mediated signal transduction,264,0.40750173278483626,2.087019057261644,1e-10,2.0425501234122083e-7,NA,3335,"tags=42%, list=22%, signal=33%",55160/9828/253959/6494/7410/6655/1794/64926/11214/25959/5924/7409/26053/22898/221178/9909/221472/8997/50861/55619/19/3685/57580/10125/3707/5894/64333/9448/81704/10260/50619/23616/10982/285282/5863/348/79109/90627/9181/85440/117/153090/9138/84986/5516/10603/117289/5294/23092/10565/10395/8831/6453/84952/27128/613/604/29/1123/58480/201176/94134/7052/50650/1902/395/57148/25/257106/10276/23365/4038/57569/397/23263/7126/5291/23370/2149/8473/7249/26269/54509/10144/1435/57584/22821/4649/2064/4254/26230/7074/5364/4983/57706/10211/57636/9639/5879/4851/54922/51291/10564/394/3479/28964/9265/9927/393/4763/57568,Factor3
GO:0002253,activation of immune response,476,0.3457073854882524,1.8816051323853646,1e-10,2.0425501234122083e-7,NA,2709,"tags=30%, list=18%, signal=25%",27086/65125/11331/29760/114548/10392/9261/3635/11006/7410/5663/3071/79155/51284/207/5587/5295/56940/8887/5747/7301/7409/3843/57787/834/4208/100/3764/5336/5581/5648/7462/51279/5777/373509/83737/716/3055/11027/29126/25942/146722/715/1445/5802/51324/25865/8892/80216/23304/57169/839/718/673/5594/1240/1535/81622/84106/84868/3551/785/26057/80342/966/714/5621/7105/55601/7100/9698/2/695/6188/10384/719/4034/29085/5335/153090/3426/4790/5359/10603/81793/56919/7805/351/3984/712/57181/22900/126259/3656/596/4067/56927/3684/54209/84433/6565/64135/713/7305/1520/5610/6794/79671/25/23098/2634/9111/118788/6397/26065/8890/3702/4332/57506/8473/3115/23369/4792/127018/114625/6850/51114/148022/3428/2357/377630/2822/89857/81790/9404/23180/4773/55198/29979/29108/11213/10666/81570,Factor3
GO:0002764,immune response-regulating signaling pathway,463,0.34498549925284494,1.8742816395470183,1.0166999121016467e-10,2.0425501234122083e-7,NA,2791,"tags=30%, list=19%, signal=26%",27086/11024/65125/11331/10859/29760/114548/10392/9261/3635/11006/7410/5663/3071/79155/51284/207/5587/5295/56940/8887/5747/7301/7409/3843/57787/834/4208/100/3764/5336/5581/7462/5777/373509/83737/3055/11027/29126/2214/146722/1445/5802/51324/25865/8892/80216/23304/945/718/673/5594/1240/1535/81622/84106/84868/3551/785/26057/80342/5621/7105/55601/7100/9698/695/6188/10384/719/4034/29085/5335/153090/4790/5359/10603/81793/56919/7805/351/3984/57181/22900/126259/3903/3656/596/4067/56927/3684/54209/84433/6565/64135/7305/1520/5610/6794/79671/25/23098/2634/5602/9111/118788/6397/26065/8890/3702/4332/57506/8473/5609/3115/23369/4792/127018/9437/114625/6850/51114/148022/3428/2357/377630/2822/89857/81790/9404/23180/4773/55198/29979/29108/11213/10666/81570/2212/5579/10211,Factor3
GO:0000280,nuclear division,368,-0.37697955146175305,-1.930416302259558,3.738150907620992e-10,5.632458880057929e-7,NA,3763,"tags=43%, list=25%, signal=33%",685/4488/54461/1814/22974/27243/7320/57405/84930/2801/83447/10274/10744/83990/10201/225689/9587/81929/200942/1063/3835/10592/1843/701/23397/994/3192/100130958/5501/146212/10726/147841/7153/7329/995/118471/2827/54984/25788/84057/4605/9371/3619/286151/26271/6790/64151/10111/699/9212/113130/9319/79003/11065/10403/51433/729440/10096/811/286053/9493/5889/348235/54820/7155/891/55023/10270/3550/23141/55143/8086/11022/146909/55844/56158/220134/4781/10615/9735/8243/51143/63979/5810/29781/91272/7283/79598/3833/157313/56155/346673/4733/5901/79884/55743/55512/64105/1111/259266/146956/11004/9184/83540/7272/332/50511/1164/51510/2491/80010/991/998/24137/7314/56647/4762/5347/4288/9700/9928/9585/29893/1062/3832/675/3834/4603/983/324/11130/56603/22933/8379/4085/10051/79998/4751/8877/150365/144165/29947/27338/81930/3622/8900/5719/10040/9820/9232/11200/29127/2059/11144/6847/1761/56159,Factor3
GO:0002757,immune response-activating signaling pathway,424,0.3478123706850788,1.8682042258641045,5.753598660839912e-10,6.935387825776431e-7,NA,2709,"tags=31%, list=18%, signal=26%",27086/65125/11331/29760/114548/10392/9261/3635/11006/7410/5663/3071/79155/51284/207/5587/5295/56940/8887/5747/7301/7409/3843/57787/834/4208/100/3764/5336/5581/7462/5777/373509/83737/3055/11027/29126/146722/1445/5802/51324/25865/8892/80216/23304/718/673/5594/1240/1535/81622/84106/84868/3551/785/26057/80342/5621/7105/55601/7100/9698/695/6188/10384/719/4034/29085/5335/153090/4790/5359/10603/81793/56919/7805/351/3984/57181/22900/126259/3656/596/4067/56927/3684/54209/84433/6565/64135/7305/1520/5610/6794/79671/25/23098/2634/9111/118788/6397/26065/8890/3702/4332/57506/8473/3115/23369/4792/127018/114625/6850/51114/148022/3428/2357/377630/2822/89857/81790/9404/23180/4773/55198/29979/29108/11213/10666/81570,Factor3
GO:0070663,regulation of leukocyte proliferation,238,0.40111640802681847,2.034512520573246,1.2748497082864238e-9,1.2805865319737127e-6,NA,2757,"tags=34%, list=18%, signal=28%",1436/6929/10859/7940/10148/3635/57630/54440/11006/6655/9231/7048/3071/6522/64926/3109/199/5747/3113/4208/7040/8440/11151/100/5777/83737/283234/29126/2214/598/6777/5530/5594/84868/5621/637/695/6188/1437/11035/3133/3594/7133/5595/57181/126259/7412/8660/596/4067/604/84433/972/7305/51293/942/3606/1439/57678/9479/4332/6541/4829/246778/3115/3087/80380/6850/5585/148022/5169/1435/3572/2064/4254/6469/4773/29108/115650/4828/1739,Factor3
GO:0000070,mitotic sister chromatid segregation,169,-0.45341673610924244,-2.0995416975227403,1.5500386325766524e-9,1.3345832626484977e-6,NA,3672,"tags=50%, list=24%, signal=38%",22974/27243/57405/2801/10274/9587/81929/1063/3835/10592/1843/701/23397/3192/5501/10726/147841/118471/54984/4605/9371/3619/26271/64151/699/9212/113130/9319/79003/11065/10403/51433/729440/286053/9493/348235/891/10270/3550/55143/8086/146909/220134/10615/9735/8243/51143/29781/91272/7283/79598/3833/56155/4733/5901/79884/64105/11004/9184/83540/7272/332/51510/2491/991/24137/56647/5347/9700/9928/1062/3832/3834/983/324/11130/8379/4085/10051/79998/4751/144165/81930/11200/29127,Factor3
GO:0070665,positive regulation of leukocyte proliferation,149,0.4581261954588811,2.1960194858631708,2.58178452653106e-9,1.9450519176753374e-6,NA,2728,"tags=38%, list=18%, signal=32%",1436/6929/10148/54440/7048/3071/64926/3109/199/5747/3113/4208/8440/11151/100/283234/29126/2214/598/6777/5530/5594/84868/695/6188/1437/3133/3594/5595/57181/126259/7412/8660/596/4067/604/84433/972/51293/942/3606/1439/57678/6541/4829/3115/80380/6850/148022/1435/3572/4254/6469/4773/29108/115650/4828,Factor3
GO:0140014,mitotic nuclear division,249,-0.4012313666379337,-1.961566840645942,5.500371068841845e-9,3.6834151591010885e-6,NA,3798,"tags=46%, list=25%, signal=35%",5902/685/54461/1814/22974/27243/57405/2801/10274/10201/9587/81929/200942/1063/3835/10592/1843/701/23397/3192/5501/10726/147841/7329/995/118471/54984/4605/9371/3619/286151/26271/6790/64151/699/9212/113130/9319/79003/11065/10403/51433/729440/286053/9493/348235/54820/891/55023/10270/3550/23141/55143/8086/146909/55844/220134/4781/10615/9735/8243/51143/29781/91272/7283/79598/3833/157313/56155/4733/5901/79884/55512/64105/1111/11004/9184/83540/7272/332/51510/2491/991/998/24137/56647/4762/5347/4288/9700/9928/9585/1062/3832/3834/983/324/11130/22933/8379/4085/10051/79998/4751/8877/144165/27338/81930/10040/9820/11200/29127/2059/1761,Factor3
GO:0050670,regulation of lymphocyte proliferation,213,0.3932013069856752,1.9778709096876497,1.3547022742776265e-8,8.164790607071255e-6,NA,2757,"tags=32%, list=18%, signal=27%",6929/10859/7940/10148/3635/57630/54440/11006/6655/9231/7048/3071/6522/64926/3109/199/3113/4208/7040/8440/11151/100/5777/83737/283234/29126/2214/6777/5530/84868/5621/637/695/6188/11035/3133/3594/7133/57181/126259/7412/8660/596/4067/604/84433/972/7305/51293/942/3606/57678/9479/4332/6541/246778/3115/80380/6850/5585/148022/3572/2064/4254/6469/4773/29108/115650/1739,Factor3
