gene,score
PCDH15_RNA,0.2757128179073334
RCOR2_RNA,0.2752324640750885
RNF150_RNA,0.27373185753822327
WNK2_RNA,0.27263686060905457
SFTPC_RNA,0.2718689739704132
FAM107B_RNA,0.27043673396110535
FAM89A_RNA,0.27032896876335144
LPAR4_RNA,0.270235151052475
CRYAB_RNA,0.27001309394836426
STARD10_RNA,0.2696751356124878
ALCAM_RNA,0.2696165144443512
LRRC8B_RNA,0.26889699697494507
SH3GL2_RNA,0.26796796917915344
SLC44A1_RNA,0.26766473054885864
NETO1_RNA,0.26526889204978943
TSPAN15_RNA,0.2642812728881836
CLEC4F_RNA,0.2627386748790741
REM1_RNA,0.2624756991863251
KCNK12_RNA,0.26144540309906006
SNX22_RNA,0.2613053023815155
DGKI_RNA,0.26035428047180176
EYA1_RNA,0.2603512406349182
SOX4_RNA,0.26007696986198425
RIPPLY2_RNA,0.2597680985927582
ZC4H2_RNA,0.259684294462204
SSTR2_RNA,0.25930255651474
SIRT2_RNA,0.25876516103744507
ACRV1_RNA,0.25815704464912415
WASF1_RNA,0.2571360170841217
SMCP_RNA,0.2570199966430664
SHB_RNA,0.25683772563934326
TNFRSF8_RNA,0.256399005651474
SAMD11_RNA,0.2563254237174988
SCN3A_RNA,0.2562792897224426
BEND4_RNA,0.2562257647514343
RPS6KA6_RNA,0.25438401103019714
ZNF804A_RNA,0.25427982211112976
FA2H_RNA,0.253967821598053
MEX3A_RNA,0.25381940603256226
KCNH1_RNA,0.2529710829257965
VSTM2B_RNA,0.2529546022415161
MEGF11_RNA,0.2525634467601776
BIRC7_RNA,0.2516137659549713
PPP2R3A_RNA,0.2513270378112793
RASGEF1C_RNA,0.2513267397880554
DNAH10_RNA,0.25124281644821167
SLITRK1_RNA,0.25100013613700867
PLCXD2_RNA,0.2508881688117981
EPB41_RNA,0.24941229820251465
ATCAY_RNA,0.2479310780763626
KCNIP3_RNA,0.24766097962856293
ZNF257_RNA,0.2472667098045349
VIPR2_RNA,0.24579769372940063
PLCH2_RNA,0.24554719030857086
CNKSR1_RNA,0.24510261416435242
UBE2E2_RNA,0.2448549121618271
PAX9_RNA,0.24404172599315643
PFN2_RNA,0.24282333254814148
KLHL35_RNA,0.24198313057422638
SLC1A1_RNA,0.24195414781570435
VEPH1_RNA,0.2417965531349182
ZNF695_RNA,0.24079953134059906
POPDC3_RNA,0.24073073267936707
MAGEH1_RNA,0.24069145321846008
DOK6_RNA,0.240067720413208
GADD45G_RNA,0.23941706120967865
FLRT1_RNA,0.23925098776817322
GAL3ST1_RNA,0.2383011430501938
ASB2_RNA,0.23777540028095245
CACNA1A_RNA,0.2370963990688324
TMC6_RNA,0.23679658770561218
CBLN1_RNA,0.2360074669122696
ADAM29_RNA,0.23480761051177979
CCDC85A_RNA,0.23455098271369934
GNAL_RNA,0.2340407371520996
UST_RNA,0.23365066945552826
FLNB_RNA,0.2320265918970108
GLRA3_RNA,0.2320115566253662
ATRNL1_RNA,0.2319800853729248
CHST3_RNA,0.23188799619674683
EXOSC1_RNA,0.2317814826965332
SHISA7_RNA,0.23156525194644928
SIX1_RNA,0.23154695332050323
DPP10_RNA,0.2314278930425644
SERINC5_RNA,0.2312280833721161
MLLT11_RNA,0.2309972047805786
TMSB15A_RNA,0.23050417006015778
FHDC1_RNA,0.2304234802722931
GPR153_RNA,0.23025257885456085
OPCML_RNA,0.23020292818546295
MTMR7_RNA,0.23001207411289215
LYPD5_RNA,0.22926239669322968
ENPP4_RNA,0.22923479974269867
LHX1_RNA,0.22917602956295013
OPRD1_RNA,0.22913064062595367
IPMK_RNA,0.22899077832698822
CYP27C1_RNA,0.22824449837207794
MYLIP_RNA,0.22778195142745972
ADAMTS17_RNA,0.2277406007051468
JAKMIP3_RNA,0.22748978435993195
RASGEF1B_RNA,0.22643527388572693
ATP6V0A4_RNA,0.2261229306459427
MTSS1_RNA,0.22580088675022125
PPIF_RNA,0.22569076716899872
PKNOX2_RNA,0.22564680874347687
SATB1_RNA,0.2244117558002472
KHDRBS2_RNA,0.22431229054927826
SMOC1_RNA,0.22425146400928497
DLK2_RNA,0.22379504144191742
CCNB3_RNA,0.22360114753246307
PROM2_RNA,0.22357934713363647
RICTOR_RNA,0.22243742644786835
VAX1_RNA,0.22226999700069427
DOCK10_RNA,0.22221896052360535
PIP4K2A_RNA,0.2220713347196579
LCNL1_RNA,0.2220398336648941
RPRM_RNA,0.22149688005447388
FRMD4A_RNA,0.22146661579608917
MIIP_RNA,0.2213660478591919
PPA1_RNA,0.22118563950061798
DIP2C_RNA,0.2209825962781906
FGF13_RNA,0.22074340283870697
FBLL1_RNA,0.22055311501026154
KCNQ5_RNA,0.22041723132133484
REC8_RNA,0.21933889389038086
VLDLR_RNA,0.21929313242435455
PTGER3_RNA,0.21923452615737915
KLRC1_RNA,0.21923093497753143
NOG_RNA,0.2186765968799591
ABLIM3_RNA,0.2178693413734436
MAGEL2_RNA,0.21726302802562714
SLC16A7_RNA,0.21725884079933167
KANK4_RNA,0.21700067818164825
VAX2_RNA,0.21697556972503662
CDH18_RNA,0.21654924750328064
PRKCQ_RNA,0.21652206778526306
NLRP11_RNA,0.216448575258255
TUSC3_RNA,0.21613365411758423
ELMO1_RNA,0.21598181128501892
STMN4_RNA,0.21569453179836273
RNF144A_RNA,0.21539191901683807
TSHR_RNA,0.2152062952518463
NPY5R_RNA,0.21519382297992706
NPR3_RNA,0.21491168439388275
NPM2_RNA,0.2145044058561325
RPL32_RNA,0.2144661396741867
RIMS2_RNA,0.21387827396392822
DUSP26_RNA,0.21356935799121857
RAB9B_RNA,0.21351666748523712
JPH4_RNA,0.21318428218364716
PCDHGA8_RNA,0.21265104413032532
FBXL2_RNA,0.21211209893226624
CCDC120_RNA,0.21207772195339203
CHD7_RNA,0.21191643178462982
TMEM163_RNA,0.21154923737049103
TMIGD2_RNA,0.21142631769180298
SLC44A5_RNA,0.21139338612556458
PDE1A_RNA,0.2113225758075714
RAP2A_RNA,0.21010957658290863
LGR5_RNA,0.20968720316886902
FHIT_RNA,0.20956529676914215
SNAP91_RNA,0.20932306349277496
AGPAT4_RNA,0.20930230617523193
SBF1P1_RNA,0.20925238728523254
GPR85_RNA,0.20859667658805847
DACH2_RNA,0.20848819613456726
ARHGAP24_RNA,0.20824779570102692
ABI3BP_RNA,0.2082086205482483
NPY1R_RNA,0.20794959366321564
USP49_RNA,0.20777010917663574
ADAMTS12_RNA,0.20756646990776062
SSTR1_RNA,0.2075023204088211
WNT2_RNA,0.20718953013420105
TLX1NB_RNA,0.20638300478458405
NDN_RNA,0.20584918558597565
KIF26A_RNA,0.20581617951393127
GYPA_RNA,0.20576871931552887
PRKCZ_RNA,0.2054619938135147
FSHR_RNA,0.20534466207027435
ANKRD18A_RNA,0.20534247159957886
CDH3_RNA,0.20477816462516785
PATE2_RNA,0.20476986467838287
ONECUT2_RNA,0.20469725131988525
SIM1_RNA,0.20462845265865326
SPINK5_RNA,0.20448210835456848
ADAMTS4_RNA,0.20442086458206177
CNBD1_RNA,0.20433111488819122
ADAMTS15_RNA,0.20427502691745758
FXYD2_RNA,0.20410315692424774
FAAH_RNA,0.20368197560310364
USH1C_RNA,0.20347636938095093
DNAH17_RNA,0.2032303512096405
PCDHA5_RNA,0.20322775840759277
RAB25_RNA,0.20314596593379974
GRIK2_RNA,0.20312915742397308
FABP4_RNA,0.20298586785793304
SIX4_RNA,0.20263458788394928
SYT16_RNA,0.20249556005001068
BAMBI_RNA,0.20220421254634857
MSRB2_RNA,0.20206861197948456
CADM3_RNA,0.2018241435289383
TBPL1_RNA,0.2017677128314972
SMAD6_RNA,0.20172767341136932
TMEM213_RNA,0.20125168561935425
ANKRD6_RNA,0.20090533792972565
SLC45A3_RNA,0.20085003972053528
LRP6_RNA,0.20036569237709045
NPPA_RNA,0.1998000591993332
MC5R_RNA,0.19949984550476074
ANGPTL7_RNA,0.19949917495250702
DEPDC7_RNA,0.1992264688014984
PDIA2_RNA,0.19911059737205505
PDE2A_RNA,0.199071004986763
CD207_RNA,0.1989600956439972
NOS1_RNA,0.19878359138965607
FGD3_RNA,0.19876043498516083
NXN_RNA,0.19875693321228027
LINGO1_RNA,0.1986684650182724
TMEM132C_RNA,0.198378324508667
FAM124A_RNA,0.1983652114868164
SLC1A7_RNA,0.19822220504283905
TNFRSF21_RNA,0.19809368252754211
DLG5_RNA,0.19808728992938995
TMEM169_RNA,0.1978861391544342
KLHL32_RNA,0.19782303273677826
GLYATL1_RNA,0.197330504655838
GRHL1_RNA,0.1972447782754898
AFF3_RNA,0.19705131649971008
TRDN_RNA,0.19694146513938904
DOCK11_RNA,0.1967352032661438
ZNF74_RNA,0.19609615206718445
TKTL1_RNA,0.19536279141902924
MAPK8_RNA,0.19513647258281708
SEMA6C_RNA,0.19511091709136963
ALPL_RNA,0.19485923647880554
XKR4_RNA,0.194668248295784
KCNQ1OT1_RNA,0.19435477256774902
C1QTNF8_RNA,0.194353386759758
MYB_RNA,0.19427849352359772
C3orf22_RNA,0.19423311948776245
SOX10_RNA,0.19416962563991547
CACNA1C_RNA,0.1940964162349701
AFF2_RNA,0.19376005232334137
SLC18A3_RNA,0.19348256289958954
DIO3_RNA,0.19337335228919983
LIMD2_RNA,0.1931660771369934
GREB1L_RNA,0.19307959079742432
SULF1_RNA,0.19299200177192688
GLYCTK_RNA,0.1926916390657425
BMP2_RNA,0.19253194332122803
FLJ16779_RNA,0.19241803884506226
PCDHA2_RNA,0.19236047565937042
SEC61A2_RNA,0.19204917550086975
SLC1A6_RNA,0.19194483757019043
TNIP2_RNA,0.19177447259426117
DDR2_RNA,0.1917308270931244
MNX1_RNA,0.1912817358970642
TLX1_RNA,0.19114872813224792
PLEKHO1_RNA,0.1910714954137802
CRTAC1_RNA,0.19103361666202545
IGSF9B_RNA,0.1909152865409851
PTGDS_RNA,0.1907903403043747
CLEC2D_RNA,0.19076420366764069
EHD1_RNA,0.19073253870010376
GRID2_RNA,0.1906907856464386
MYCN_RNA,0.19064658880233765
BEST1_RNA,0.19041138887405396
TMEM63A_RNA,0.1903335601091385
PODN_RNA,0.18952421844005585
DUOX1_RNA,0.18930622935295105
TMEM200A_RNA,0.18911753594875336
LRRN4_RNA,0.1889156550168991
CLASP2_RNA,0.18888413906097412
HS3ST5_RNA,0.18864427506923676
TEX14_RNA,0.18863463401794434
LRFN2_RNA,0.1883556842803955
NAP1L3_RNA,0.18808525800704956
ACVR2B_RNA,0.188070610165596
DLL1_RNA,0.18806873261928558
PRSS35_RNA,0.18752852082252502
DUOXA1_RNA,0.18730854988098145
ARHGEF16_RNA,0.18729007244110107
BCAS1_RNA,0.18724378943443298
KCNB1_RNA,0.1869087666273117
HRNR_RNA,0.18675868213176727
PDX1_RNA,0.18647557497024536
PRSS48_RNA,0.18646317720413208
FCRLA_RNA,0.18639320135116577
RPL30_RNA,0.18625156581401825
NKD1_RNA,0.18619000911712646
BMF_RNA,0.18606144189834595
SBK1_RNA,0.18598462641239166
STON1-GTF2A1L_RNA,0.18577037751674652
GPC2_RNA,0.18535077571868896
CYTH1_RNA,0.185038760304451
LIMS2_RNA,0.1846776306629181
USP51_RNA,0.18458285927772522
AATK_RNA,0.18431483209133148
ACTR1A_RNA,0.18429771065711975
ARG2_RNA,0.18407396972179413
MICAL3_RNA,0.1840561479330063
TMEM98_RNA,0.18402427434921265
KCNS3_RNA,0.1839117407798767
NEU4_RNA,0.18365707993507385
DPYSL4_RNA,0.1834811419248581
SRD5A2_RNA,0.18335586786270142
TLE3_RNA,0.1833381950855255
STON1_RNA,0.18331675231456757
MICAL1_RNA,0.1833133101463318
SFRP2_RNA,0.1828688085079193
CDC123_RNA,0.1828266978263855
TOX2_RNA,0.18276387453079224
ELFN2_RNA,0.182587131857872
MTMR8_RNA,0.18253321945667267
SLC8A3_RNA,0.18209293484687805
KRT83_RNA,0.18166308104991913
MYOD1_RNA,0.18159925937652588
GIPR_RNA,0.1815667301416397
DPYS_RNA,0.18141141533851624
DAB2_RNA,0.18140073120594025
GABRR2_RNA,0.1811956763267517
SORCS3_RNA,0.18096846342086792
MAGEE1_RNA,0.1808183193206787
SLC22A12_RNA,0.1806589663028717
SFMBT2_RNA,0.18042194843292236
CDH7_RNA,0.18039754033088684
ACP5_RNA,0.1802608221769333
CLGN_RNA,0.18024063110351563
LDB1_RNA,0.17984458804130554
PELI1_RNA,0.17974577844142914
MTHFD2_RNA,0.17960448563098907
TOX3_RNA,0.17960014939308167
ABI1_RNA,0.1795814037322998
CUTC_RNA,0.17924512922763824
LRCH2_RNA,0.17923212051391602
KLHL13_RNA,0.1785406917333603
ABCG1_RNA,0.1785353422164917
PLCB4_RNA,0.17853175103664398
NUDT5_RNA,0.17849232256412506
FAM110A_RNA,0.17840465903282166
CORO7_RNA,0.17823144793510437
SATL1_RNA,0.178073450922966
ANKS1B_RNA,0.1780121922492981
POLR2F_RNA,0.1780075877904892
DLX6_RNA,0.17773938179016113
PGA3_RNA,0.17746660113334656
TF_RNA,0.17734743654727936
KCNK3_RNA,0.1772584170103073
SYN3_RNA,0.1771419495344162
MYT1_RNA,0.17679521441459656
RASL11B_RNA,0.17673075199127197
ZNF469_RNA,0.1766563206911087
PDGFRA_RNA,0.176495760679245
HES5_RNA,0.1761205494403839
SLC35E4_RNA,0.17595413327217102
CHCHD1_RNA,0.17592790722846985
IGSF8_RNA,0.17591528594493866
POLB_RNA,0.17567658424377441
EVI2A_RNA,0.17554089426994324
FAM53B_RNA,0.17543363571166992
DUOX2_RNA,0.17526035010814667
MAP3K15_RNA,0.17519763112068176
PCDHAC1_RNA,0.1751020848751068
SLC14A2_RNA,0.17492355406284332
BOK_RNA,0.17490962147712708
ABCC2_RNA,0.17481093108654022
RUNX1T1_RNA,0.17471374571323395
DCAF12L2_RNA,0.17469970881938934
PAIP2B_RNA,0.1746119111776352
PRCD_RNA,0.17454670369625092
RFPL3S_RNA,0.1745445877313614
DNAJC12_RNA,0.1745069921016693
MMP16_RNA,0.17444448173046112
ZNF578_RNA,0.17432567477226257
SHD_RNA,0.17415663599967957
OPTC_RNA,0.17400051653385162
SARNP_RNA,0.17365428805351257
MSX2_RNA,0.17362169921398163
TBC1D2_RNA,0.17306078970432281
NEUROD4_RNA,0.17302241921424866
ANGPTL2_RNA,0.17292898893356323
LDOC1_RNA,0.17291341722011566
SLC29A3_RNA,0.1729057878255844
PCBP3_RNA,0.1728445440530777
MARCKSL1_RNA,0.17278693616390228
CSMD2_RNA,0.17273055016994476
CBX2_RNA,0.17256030440330505
EDIL3_RNA,0.17247514426708221
OAZ3_RNA,0.1724536120891571
SPHK1_RNA,0.17231130599975586
HUNK_RNA,0.17226864397525787
TMPRSS11F_RNA,0.17216743528842926
ZNF248_RNA,0.17200803756713867
PGF_RNA,0.171752467751503
PATE3_RNA,0.17171692848205566
LCOR_RNA,0.17144381999969482
DCX_RNA,0.1714276224374771
SLC6A14_RNA,0.17139849066734314
CTNNA3_RNA,0.17139394581317902
FOLR2_RNA,0.17124633491039276
POLE4_RNA,0.17110010981559753
MIR575_RNA,0.17104487121105194
RIPK2_RNA,0.17093725502490997
ASXL3_RNA,0.17087391018867493
KCNIP2_RNA,0.17083388566970825
PC_RNA,0.17080311477184296
C14orf39_RNA,0.17061614990234375
INA_RNA,0.17056779563426971
CBLB_RNA,0.1705435961484909
SUPT3H_RNA,0.17032405734062195
IQCJ_RNA,0.17021781206130981
PCDHA3_RNA,0.1701718121767044
TDRKH_RNA,0.16985037922859192
ZNF732_RNA,0.16973379254341125
CNNM2_RNA,0.16944490373134613
OSBPL11_RNA,0.16941078007221222
FAM13C_RNA,0.1692151576280594
LRRTM1_RNA,0.16911692917346954
RTN4RL2_RNA,0.16904345154762268
DUSP7_RNA,0.16900917887687683
PFDN2_RNA,0.16889576613903046
ADAMTS16_RNA,0.1687670201063156
LRRC4_RNA,0.1687285602092743
STAM_RNA,0.16871249675750732
FOXA1_RNA,0.1685100495815277
KIF13A_RNA,0.1684780716896057
MAGEC2_RNA,0.1684769243001938
MYLK_RNA,0.16832610964775085
PLP1_RNA,0.16805733740329742
GSDMB_RNA,0.16803507506847382
LRRC1_RNA,0.16798579692840576
HDAC2_RNA,0.16791659593582153
PCDHA9_RNA,0.16779430210590363
IRF4_RNA,0.1673373579978943
CCT3_RNA,0.1672753095626831
LCE1D_RNA,0.16721117496490479
RPS12_RNA,0.1671634316444397
APOE_RNA,0.16676631569862366
ASB13_RNA,0.16659653186798096
COL11A1_RNA,0.16634441912174225
EEPD1_RNA,0.16619911789894104
AFAP1L2_RNA,0.16607925295829773
CDH13_RNA,0.1659492403268814
SEC31B_RNA,0.1657739132642746
STEAP4_RNA,0.16564838588237762
IGFALS_RNA,0.1656155288219452
TMCC2_RNA,0.1655084490776062
RNF207_RNA,0.1655018925666809
ARL2_RNA,0.16546757519245148
ALDH8A1_RNA,0.16540125012397766
CCND1_RNA,0.16536858677864075
SFXN2_RNA,0.1653602570295334
SCN5A_RNA,0.16505204141139984
FOXE1_RNA,0.16483229398727417
PDCD11_RNA,0.16453032195568085
AZU1_RNA,0.16437822580337524
PLS1_RNA,0.1643235683441162
TBC1D16_RNA,0.16431806981563568
HMGB4_RNA,0.1642250269651413
CMTM5_RNA,0.16413646936416626
PPP1R16B_RNA,0.16407151520252228
JAK1_RNA,0.16406874358654022
CACNA2D1_RNA,0.1640281230211258
CNTNAP5_RNA,0.1639929562807083
LGI3_RNA,0.16391612589359283
BCAR1_RNA,0.1637764871120453
SNCG_RNA,0.1637641340494156
CYP26B1_RNA,0.16375745832920074
FSD1_RNA,0.16335974633693695
SOX11_RNA,0.16329796612262726
NHLRC1_RNA,0.1632915586233139
FRMD5_RNA,0.16323056817054749
TNR_RNA,0.16310684382915497
FAM171A2_RNA,0.1630772054195404
HOXD8_RNA,0.1629357933998108
IRX4_RNA,0.1627228856086731
NALCN_RNA,0.16261190176010132
PKP4_RNA,0.16236819326877594
GRID1_RNA,0.16227073967456818
WWP2_RNA,0.1622323840856552
HOXD1_RNA,0.1621624380350113
SHANK2_RNA,0.16212284564971924
CACNA1E_RNA,0.1621207594871521
GABBR2_RNA,0.16207255423069
PATE1_RNA,0.1619461625814438
EHD3_RNA,0.1618400514125824
TEAD4_RNA,0.16167086362838745
HR_RNA,0.1616695672273636
COLQ_RNA,0.16153083741664886
C10orf90_RNA,0.16145990788936615
TMEM229B_RNA,0.16129529476165771
RPL39_RNA,0.16127656400203705
RIMS3_RNA,0.16127029061317444
ST18_RNA,0.16120374202728271
B4GALNT1_RNA,0.16111035645008087
A1BG_RNA,0.16094067692756653
GNB3_RNA,0.160775825381279
C1orf220_RNA,0.16075611114501953
SUV39H2_RNA,0.16069954633712769
ST8SIA2_RNA,0.16068047285079956
SSTR5_RNA,0.1606779843568802
MTPAP_RNA,0.1606154441833496
EXOSC5_RNA,0.16058939695358276
CCDC7_RNA,0.16056939959526062
HOXD3_RNA,0.1605253964662552
ERC2_RNA,0.16049781441688538
PPM1L_RNA,0.16049173474311829
PHACTR1_RNA,0.16035737097263336
GPR17_RNA,0.16028304398059845
SNHG3_RNA,0.16022518277168274
RPS8_RNA,0.1601416915655136
CBX8_RNA,0.16009490191936493
ATOH8_RNA,0.1600944995880127
ADAMTS7_RNA,0.15987856686115265
PLEKHG4_RNA,0.15978628396987915
BIN1_RNA,0.15975354611873627
RTKN2_RNA,0.15936477482318878
TLX3_RNA,0.15933650732040405
CXCL12_RNA,0.15917135775089264
PDE8A_RNA,0.15908661484718323
CISD1_RNA,0.1590109020471573
IGSF21_RNA,0.1587287336587906
RAB3B_RNA,0.1587267965078354
FLG2_RNA,0.15867207944393158
LRRC10B_RNA,0.1585710644721985
LHX4_RNA,0.15845714509487152
LAG3_RNA,0.15836970508098602
SLC39A11_RNA,0.15812420845031738
RPL23_RNA,0.15806250274181366
FHOD3_RNA,0.15787602961063385
TUBB3_RNA,0.1577310860157013
RPS3_RNA,0.15771624445915222
MAP3K4_RNA,0.15769797563552856
DAPL1_RNA,0.15758022665977478
MSC_RNA,0.15757253766059875
NET1_RNA,0.15746259689331055
EPB41L3_RNA,0.15731263160705566
CD5L_RNA,0.1572183519601822
ATP10B_RNA,0.15708793699741364
LDB3_RNA,0.1570802927017212
IL20RB_RNA,0.15703430771827698
PLEKHA6_RNA,0.15700337290763855
FBXO10_RNA,0.15699471533298492
SF3B5_RNA,0.15688952803611755
VAT1L_RNA,0.15684160590171814
BEX4_RNA,0.15676742792129517
AKAP3_RNA,0.1565518081188202
BMP8B_RNA,0.15646211802959442
EPB41L4B_RNA,0.1559690237045288
C17orf99_RNA,0.15588882565498352
MIR548F1_RNA,0.15583954751491547
GJC2_RNA,0.15579842031002045
PLCD4_RNA,0.15577425062656403
RAB18_RNA,0.1557721346616745
TRIM17_RNA,0.15570341050624847
CSNK1E_RNA,0.1553966999053955
RHBG_RNA,0.15536876022815704
RBPJ_RNA,0.15521672368049622
LYG2_RNA,0.1550057828426361
TSPYL2_RNA,0.15494972467422485
TULP4_RNA,0.15486624836921692
ASAH2B_RNA,0.15476463735103607
A2M_RNA,0.15475237369537354
RAI2_RNA,0.15469731390476227
BCL11B_RNA,0.15447312593460083
ST6GAL1_RNA,0.15436510741710663
CRMP1_RNA,0.15411688387393951
SMAD7_RNA,0.1541079878807068
FAM117B_RNA,0.15409591794013977
PRDM14_RNA,0.15402929484844208
ARL3_RNA,0.15402869880199432
PTPRK_RNA,0.15400993824005127
PAK3_RNA,0.15380658209323883
CUEDC2_RNA,0.1536705195903778
THEM4_RNA,0.15357479453086853
FAIM2_RNA,0.15351451933383942
COX7A2_RNA,0.15347236394882202
ZNF124_RNA,0.15340885519981384
LRRC3_RNA,0.1533745527267456
VWC2_RNA,0.15328948199748993
PITRM1_RNA,0.15315310657024384
LRP12_RNA,0.1530943363904953
CCNJ_RNA,0.15277035534381866
KLRD1_RNA,0.15273725986480713
DOK2_RNA,0.15268604457378387
TBC1D8_RNA,0.1526140421628952
ALDH18A1_RNA,0.15261223912239075
TCP1_RNA,0.15253804624080658
ARL5B_RNA,0.15253688395023346
TRIM42_RNA,0.15253427624702454
MST1R_RNA,0.15238423645496368
MRPL43_RNA,0.15233108401298523
TBX21_RNA,0.15230530500411987
KCNV2_RNA,0.15226958692073822
DCAF4L2_RNA,0.15218283236026764
SH3D19_RNA,0.15215665102005005
ATP1A3_RNA,0.15214671194553375
IGF2R_RNA,0.1521240472793579
SRRM3_RNA,0.15209552645683289
TAF5_RNA,0.15205515921115875
ZNF239_RNA,0.15204516053199768
USP3_RNA,0.15198364853858948
SLC34A2_RNA,0.15175658464431763
MAP4K5_RNA,0.15174482762813568
PEA15_RNA,0.15161943435668945
ACOT7_RNA,0.15150073170661926
SGMS1_RNA,0.15137501060962677
LHCGR_RNA,0.15117934346199036
UGDH_RNA,0.1511424332857132
ZDHHC2_RNA,0.15111859142780304
NAV1_RNA,0.1510341912508011
LINGO4_RNA,0.15091083943843842
ANKS1A_RNA,0.15087763965129852
FEV_RNA,0.1508304625749588
RNF125_RNA,0.150654599070549
TSPAN8_RNA,0.1506308913230896
OPHN1_RNA,0.15058842301368713
C17orf78_RNA,0.15051540732383728
TINAG_RNA,0.15051116049289703
IFI16_RNA,0.15042108297348022
SEC13_RNA,0.15041972696781158
TAS2R19_RNA,0.15018580853939056
POU4F1_RNA,0.1501583606004715
ANKRD13B_RNA,0.15001098811626434
LCA5_RNA,0.1500067561864853
KCNT2_RNA,0.149998739361763
PDE3B_RNA,0.14997842907905579
ACTL8_RNA,0.14990705251693726
HECW1_RNA,0.14963455498218536
TBC1D10A_RNA,0.14958688616752625
SH3RF3_RNA,0.14957629144191742
PIK3R3_RNA,0.14952413737773895
ZNF485_RNA,0.14945565164089203
RAB3IL1_RNA,0.14945225417613983
MAP1A_RNA,0.1493479311466217
DLL3_RNA,0.14920586347579956
C1orf198_RNA,0.1491960883140564
ZNF681_RNA,0.14915497601032257
SMPD3_RNA,0.14912815392017365
PLEKHH1_RNA,0.14909735321998596
DEFB124_RNA,0.14907735586166382
ESYT3_RNA,0.14903280138969421
RNF122_RNA,0.14896850287914276
C14orf132_RNA,0.1489528864622116
SUPV3L1_RNA,0.1489521861076355
PCDHGA7_RNA,0.1486653983592987
PDSS1_RNA,0.14848855137825012
SUFU_RNA,0.14845608174800873
CNTNAP2_RNA,0.1482522189617157
ATF7IP_RNA,0.14813901484012604
GPRIN2_RNA,0.14805492758750916
ASCC1_RNA,0.14800235629081726
GPC3_RNA,0.14787282049655914
HSF2_RNA,0.14781394600868225
MUC13_RNA,0.1477985978126526
SULF2_RNA,0.14764301478862762
BCL2L14_RNA,0.14757061004638672
SEMA6B_RNA,0.1475546509027481
RPL37A_RNA,0.1472945362329483
DEXI_RNA,0.14719675481319427
RIPK4_RNA,0.14701169729232788
DDX4_RNA,0.14690713584423065
MXD4_RNA,0.14689397811889648
TFAP2E_RNA,0.14683085680007935
GDPD5_RNA,0.14681361615657806
CA10_RNA,0.1467110961675644
