gene,score
NIPBL_RNA,0.02289467863738537
SOS1_RNA,0.01946977525949478
UTP3_RNA,0.018660089001059532
GBF1_RNA,0.018253294751048088
EIF4G1_RNA,0.018250776454806328
ZMIZ1_RNA,0.01730984076857567
PRPS1L1_RNA,0.017282599583268166
OR7C2_RNA,0.01708993688225746
SDHB_RNA,0.016945067793130875
USP34_RNA,0.016928067430853844
CHCHD1_RNA,0.016827497631311417
SON_RNA,0.016769584268331528
SUFU_RNA,0.016296979039907455
RBBP6_RNA,0.016168644651770592
EIF2B1_RNA,0.01614503376185894
AP2M1_RNA,0.016027260571718216
AASDH_RNA,0.015992866829037666
CUEDC2_RNA,0.015868647024035454
ECHS1_RNA,0.015370835550129414
TRAPPC4_RNA,0.015335689298808575
OR10A4_RNA,0.015325574204325676
AIMP2_RNA,0.014931399375200272
EIF2AK1_RNA,0.014903828501701355
ZDHHC4_RNA,0.014894610270857811
TMCO1_RNA,0.014817818067967892
NDUFB3_RNA,0.014787633903324604
RHEB_RNA,0.014685636386275291
ANKRD17_RNA,0.014500949531793594
NUDT22_RNA,0.014467601664364338
LDB1_RNA,0.014324016869068146
RNF123_RNA,0.01426755916327238
NT5C2_RNA,0.014262656681239605
ZNF609_RNA,0.014253213070333004
NDUFB11_RNA,0.014226842671632767
UBAC1_RNA,0.014223122969269753
IPP_RNA,0.014203307218849659
NDUFA1_RNA,0.014193089678883553
ARID1A_RNA,0.014052263461053371
TPRKB_RNA,0.01394740305840969
TUBGCP2_RNA,0.013942774385213852
FBXO11_RNA,0.013873566873371601
REPIN1_RNA,0.013865678571164608
WIPI2_RNA,0.013859269209206104
MIR26B_RNA,0.013849927112460136
NDUFAB1_RNA,0.013816481456160545
JMJD1C_RNA,0.013782070949673653
MRPS33_RNA,0.013729208149015903
GHITM_RNA,0.01371552050113678
NOLC1_RNA,0.013687958009541035
SPCS1_RNA,0.013673883862793446
GTF2H3_RNA,0.013609391637146473
NDUFB2_RNA,0.013551579788327217
MIR32_RNA,0.013520962558686733
RBM45_RNA,0.013484949246048927
ACAT1_RNA,0.0132613405585289
TAF6_RNA,0.013226088136434555
TGFBRAP1_RNA,0.013176859356462955
UQCRB_RNA,0.013144605793058872
LRCH4_RNA,0.01311382744461298
SLC35A4_RNA,0.013063102960586548
MAGED1_RNA,0.013039941899478436
OR2A5_RNA,0.013034406118094921
ARL3_RNA,0.013017251156270504
SEC24C_RNA,0.013013118878006935
MPG_RNA,0.012980333529412746
PSMD2_RNA,0.0129636125639081
COPZ1_RNA,0.012914379127323627
SLC25A3_RNA,0.012913903221487999
ZNF721_RNA,0.012903440743684769
FAM120A_RNA,0.012804375030100346
ANAPC2_RNA,0.012788842432200909
MSRB2_RNA,0.012758901342749596
HAT1_RNA,0.012753515504300594
EDC4_RNA,0.0126941604539752
PSME3_RNA,0.012548621743917465
USP19_RNA,0.012535663321614265
OR1N1_RNA,0.012507859617471695
MRPL33_RNA,0.012494943104684353
VPS25_RNA,0.012485336512327194
FURIN_RNA,0.012480709701776505
MIR1266_RNA,0.012437090277671814
ACTR1A_RNA,0.01239807903766632
ZNF384_RNA,0.012391889467835426
CISD1_RNA,0.012376485392451286
FBXL18_RNA,0.012360014021396637
MLF2_RNA,0.012327472679316998
TNRC18_RNA,0.012300770729780197
CHCHD3_RNA,0.012300197035074234
NDUFS8_RNA,0.012282798066735268
MKNK2_RNA,0.012275717221200466
NSMCE4A_RNA,0.012254346162080765
RASSF1_RNA,0.0122267110273242
DUSP12_RNA,0.012213513255119324
MUL1_RNA,0.012207100167870522
IREB2_RNA,0.012196352705359459
PMS2_RNA,0.012135173194110394
PPRC1_RNA,0.01208343543112278
NUDT5_RNA,0.012076295912265778
MIR152_RNA,0.012034268118441105
POLL_RNA,0.012021373957395554
TRMT61B_RNA,0.012009945698082447
MRPL16_RNA,0.012009425088763237
ZNF768_RNA,0.011950786225497723
RNF216_RNA,0.011948274448513985
ZNHIT3_RNA,0.011946724727749825
VDAC2_RNA,0.011936161667108536
MDH2_RNA,0.011923101730644703
SPEN_RNA,0.011915653012692928
GRINA_RNA,0.011850516311824322
LOC100192426_RNA,0.011806034483015537
C1orf122_RNA,0.011792418546974659
MIR503_RNA,0.011704007163643837
GSTM4_RNA,0.011689124628901482
ZNF710_RNA,0.011654716916382313
PCSK7_RNA,0.011617411859333515
TRIM8_RNA,0.011613813228905201
HAUS4_RNA,0.011554843746125698
CDCP2_RNA,0.011537783779203892
MIR146B_RNA,0.011528116650879383
SSR4_RNA,0.01152149960398674
MRPL20_RNA,0.011517753824591637
ZNF638_RNA,0.011483446694910526
SEC23IP_RNA,0.011472536250948906
TAF1_RNA,0.011471616104245186
AKAP13_RNA,0.011454894207417965
MRPL21_RNA,0.011420735158026218
BAZ2A_RNA,0.01137157529592514
PPA2_RNA,0.011326845735311508
TAOK2_RNA,0.011299208737909794
UQCRQ_RNA,0.011298136785626411
NDUFA8_RNA,0.011278599500656128
GPAM_RNA,0.01127560343593359
C2orf76_RNA,0.011254992336034775
YKT6_RNA,0.011250990442931652
SNORD115-23_RNA,0.011240179650485516
MRPL13_RNA,0.01123941969126463
MFHAS1_RNA,0.01122693158686161
MCM3AP_RNA,0.011226926930248737
IMMT_RNA,0.011185040697455406
SNRK_RNA,0.011181834153831005
CHUK_RNA,0.011150197125971317
DNAJB12_RNA,0.011149927042424679
LRPPRC_RNA,0.01111995056271553
MIR938_RNA,0.011117978021502495
RFT1_RNA,0.011114690452814102
UBTF_RNA,0.011109712533652782
ZNF629_RNA,0.011102801188826561
MED14_RNA,0.011098177172243595
EP400_RNA,0.011051634326577187
SETD1B_RNA,0.011012088507413864
LRWD1_RNA,0.011011556722223759
PAIP1_RNA,0.010999204590916634
ZRANB1_RNA,0.010988707654178143
CDC123_RNA,0.010987387038767338
RAB28_RNA,0.01098600309342146
