gene,score
HOMER2_RNA,0.05386355146765709
STARD7_RNA,0.05384155735373497
TMEM131_RNA,0.053825002163648605
TAX1BP1_RNA,0.05381326377391815
PTK2_RNA,0.05381324514746666
SUPT7L_RNA,0.053798969835042953
BRD3_RNA,0.05375952273607254
AKAP6_RNA,0.05373276397585869
PLCB2_RNA,0.053730905055999756
GATAD1_RNA,0.053697794675827026
PARS2_RNA,0.05366060882806778
TRIM69_RNA,0.05365118011832237
SLCO2B1_RNA,0.05359181761741638
GYPA_RNA,0.0535878911614418
LRRK1_RNA,0.05357295274734497
MAP7_RNA,0.053566280752420425
ST8SIA1_RNA,0.053514763712882996
UBR5_RNA,0.05351237207651138
WDFY4_RNA,0.05349327623844147
ACYP2_RNA,0.05348284915089607
PAAF1_RNA,0.053368572145700455
PCDHB9_RNA,0.05331128090620041
EXOC7_RNA,0.05330207198858261
CLCN6_RNA,0.05326305329799652
PTPN21_RNA,0.05324368178844452
EXTL3_RNA,0.053143709897994995
GHRL_RNA,0.053088605403900146
P2RY13_RNA,0.053084224462509155
SYNJ2BP_RNA,0.05307372659444809
CLPX_RNA,0.05306922644376755
ATP6V1F_RNA,0.05303206294775009
TYRO3_RNA,0.05303077772259712
MCC_RNA,0.05292287468910217
SUSD3_RNA,0.05289854109287262
ANGEL1_RNA,0.05287198722362518
CYP26C1_RNA,0.052861396223306656
ZMYND11_RNA,0.05283662676811218
ZNF384_RNA,0.052808940410614014
EVL_RNA,0.05280844867229462
TBC1D22B_RNA,0.052776921540498734
FRY_RNA,0.0527610145509243
CTSF_RNA,0.05263359472155571
SCFD1_RNA,0.05259306728839874
HLA-DPA1_RNA,0.05254595726728439
ESRRB_RNA,0.05249202996492386
RASGRF2_RNA,0.05242887884378433
VAV1_RNA,0.0524241179227829
IPO5_RNA,0.05242123454809189
NRARP_RNA,0.052383359521627426
NPDC1_RNA,0.05233466625213623
EEPD1_RNA,0.05232268571853638
ADPGK_RNA,0.05225497484207153
ZNF710_RNA,0.05223226174712181
MAPKBP1_RNA,0.05222802236676216
CHST12_RNA,0.052178043872117996
MYO6_RNA,0.05211351439356804
MARK4_RNA,0.0520680695772171
GABARAPL3_RNA,0.05206434428691864
CCDC85C_RNA,0.05203035846352577
ZBTB4_RNA,0.05202917009592056
AUTS2_RNA,0.05197664722800255
