ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,factor
GO:0007389,pattern specification process,428,0.34705824799720775,1.7488622912724678,7.414198772183372e-8,4.468537599994918e-4,NA,2706,"tags=27%, list=18%, signal=23%",153572/3229/50805/3225/7481/3239/3226/3280/3223/3227/3218/3549/56033/579/4488/27023/4010/6926/3224/3215/441161/3222/7832/10660/57057/6496/5015/10220/3212/30062/6656/54778/5460/7026/7475/3221/3216/3169/2294/6910/10637/79192/497189/1959/57619/91851/655/2719/55897/55079/219670/8701/3516/1045/3213/2297/8022/257/5916/444/4090/129880/4909/2019/170825/3206/3217/6604/2018/80199/8626/54880/9935/6881/9573/2528/6423/79176/28996/54806/9371/4038/3234/5076/57728/9968/6722/23493/1399/79600/116039/2626/6935/64446/7477/201164/204851/26005/2033/55329/3214/6491/58524/23237/54475/7704/55764/8553/140628/2296/144165/56917/4188/5362/5125/2186/8928,F10
GO:0030217,T cell differentiation,294,0.3712835017130041,1.8098432475456494,3.2739150032176803e-7,9.134001838337214e-4,NA,3467,"tags=38%, list=23%, signal=30%",4063/1960/3549/3902/940/430/1958/11005/6932/9580/10803/3565/5971/1236/917/59067/64410/3593/677/6363/3662/54361/23210/5105/79576/26253/259307/864/941/6693/9308/64218/10875/2625/1235/3604/8876/6095/10758/9655/246778/3707/3594/6599/101/916/1840/596/3932/914/3561/84807/6604/9935/3726/3956/26191/2309/1209/57864/6775/149233/3659/925/942/3606/6722/3553/8809/55626/7494/57630/6935/920/972/6601/2033/3953/5316/4602/7704/3140/57178/80149/7248/27166/8744/23598/79840/6688/196528/639/944/6598/55193/3552/387/91543/3716/30009/6046/60/23476/6146/2207/5734/80758/939/3570/912/50943,F10
GO:0030098,lymphocyte differentiation,390,0.3468950027521153,1.7297811121704578,6.062055309996492e-7,9.134001838337214e-4,NA,3328,"tags=34%, list=22%, signal=27%",4063/115352/1960/3549/3902/940/430/1958/11005/6932/9580/3578/10803/3565/5971/1236/917/59067/64410/3593/677/6363/3662/54361/23210/5105/79576/26253/259307/864/941/6693/9308/64218/6504/10875/4914/2625/1235/3604/8876/6095/10758/9655/25793/246778/3707/3594/6599/101/916/3516/1380/974/959/1840/596/3932/8993/914/3561/84807/6604/96459/9935/3726/3956/26191/2309/1209/57864/6775/149233/3659/925/942/3606/3676/6722/3553/8809/55626/7494/57630/6935/1054/1015/920/972/6601/56833/2033/3953/5316/4602/7704/359948/3140/4783/57178/80149/7248/27166/8744/23598/79840/6688/196528/639/944/6598/55193/3552/387/10014/973/91543/3716/30009/2146/6046/60/4242/23476/51341/6146/2207/5734/10673/80758/56262/54106,F10
GO:1903131,mononuclear cell differentiation,478,0.3247788600375537,1.657682859328162,5.655872190003986e-7,9.134001838337214e-4,NA,3467,"tags=33%, list=23%, signal=26%",4063/115352/1960/3549/3902/940/430/1958/11005/6932/64343/9580/3578/10803/3565/5971/1236/917/59067/4772/64410/3593/677/6363/3662/54361/23210/5105/79576/26253/259307/3694/864/941/6693/9308/1435/64218/6504/10875/146433/4914/2625/1235/3604/8876/6095/10758/1051/9655/2353/25793/246778/3707/3594/6599/101/916/4495/3516/1380/974/959/1840/55365/596/3932/8993/23411/914/3561/84807/6604/96459/55509/9935/3726/3956/26191/2309/1209/57864/6775/149233/3659/925/942/3606/3676/6722/3553/8809/55626/7494/57630/6935/5925/3665/1054/1015/920/972/796/6601/56833/2033/1053/3953/5316/28959/4602/7704/359948/3140/4783/5196/5657/57178/5468/80149/7248/27166/8744/23598/79840/6688/196528/639/944/2908/2194/6598/55193/3552/387/10014/973/91543/3716/30009/2146/6046/60/4242/23476/51341/6146/714/2207/5734/10673/80758/56262/54106/939/3570/912/7097/50943,F10
GO:0061469,regulation of type B pancreatic cell proliferation,13,0.8180869940572432,2.193330319759405,8.073068318736216e-6,0.009731276551404636,NA,1346,"tags=54%, list=9%, signal=49%",3164/26471/8660/9572/8013/3651/64743,F10
GO:0021536,diencephalon development,77,0.4884315848880863,1.990813252631231,1.7126208622983382e-5,0.010329788370364445,NA,1146,"tags=25%, list=8%, signal=23%",6531/3280/5457/1813/27023/59336/6496/8820/30062/139411/999/54361/5122/4204/27089/4929/5307/3516/8022,F10
GO:0009267,cellular response to starvation,161,0.39229577502891155,1.7723489238304695,1.7139187606378705e-05,0.010329788370364445,NA,2959,"tags=32%, list=20%, signal=26%",4654/58528/8428/6720/467/54361/7071/5105/468/80315/83667/81788/8493/1026/2353/54474/120892/5287/51256/151556/596/84557/23411/283375/2752/96459/121340/54407/51128/5610/2309/10634/26263/55626/7494/27244/51100/10533/6513/201163/23274/9451/23378/6721/80149/7248/5571/53632/6667/3178/9681,F10
GO:0031669,cellular response to nutrient levels,226,0.3642167645591169,1.7256709534424488,1.4155865753552716e-5,0.010329788370364445,NA,2751,"tags=29%, list=18%, signal=24%",4654/58528/8428/6720/467/4023/6256/54361/7071/5105/468/80315/83667/81788/8493/1026/2353/54474/120892/6833/5287/8850/51256/151556/596/84557/23411/283375/10631/2752/96459/121340/54407/51128/5610/2309/10634/3745/55615/6722/3767/26263/55626/7494/27244/1452/51100/10533/6513/201163/4193/23274/4144/9451/8408/23378/5565/2033/6721/7392/80149/7248/5571/53632/6667,F10
GO:0045165,cell fate commitment,280,0.3490653666118875,1.6947795195948336,1.2873930755356617e-5,0.010329788370364445,NA,2360,"tags=25%, list=16%, signal=21%",7481/4063/3226/3280/5457/63978/4654/3549/6926/54845/10660/57057/9580/64843/2636/55553/6656/3593/5460/7026/8521/7475/3662/54361/9314/343472/3169/6910/6693/7101/23135/2625/2627/26524/25925/256297/6913/55897/55079/5307/3594/3209/3516/8022/596/4090/10890/170825/6662/3110/9573/6423/3956/149233/5076/23493/11108/8543/2626/7477/9113/54738/5931/56833/2033/151449/58524/80213/85440,F10
GO:1903037,regulation of leukocyte cell-cell adhesion,344,0.33004237339418396,1.6264652160853732,1.3488249055196646e-5,0.010329788370364445,NA,3627,"tags=35%, list=24%, signal=27%",3280/1960/3549/3902/940/3120/2534/430/407006/9580/7784/3565/1236/59067/64410/3593/921/6363/5105/9314/79576/6366/259307/864/941/3654/6693/9308/6504/54900/10875/5133/2625/8876/1051/9655/3707/970/3594/6599/3481/101/916/407007/1991/959/30835/8013/1840/3932/8915/8631/56477/5781/5290/3561/55423/84807/6604/3689/3956/53833/7805/26191/2309/149233/3659/6370/942/3606/3676/2267/3553/55626/7494/2811/3113/1511/920/972/6601/2033/84861/923/10457/10077/7704/340481/57178/6385/8379/80149/8744/406890/201633/196528/6598/29108/55193/7124/3552/387/387597/30009/6046/60/23476/10673/11314/3105/939/11126/912/199/6714/50943/4092/51176/5465/11221/29126,F10
