ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,factor
GO:0035082,axoneme assembly,58,0.590115443048683,2.3933182878990626,3.314710497451708e-8,8.507869489177786e-5,NA,2109,"tags=47%, list=14%, signal=40%",85478/27285/64446/10233/50487/54768/79582/55036/644890/221421/57639/345895/79925/23059/2302/254050/27019/146754/1767/55329/89765/65999/54970/25876/84217/6674/25809,F15
GO:0001578,microtubule bundle formation,86,0.49984902418839405,2.142053366236381,6.026190228100264e-8,8.507869489177786e-5,NA,2109,"tags=41%, list=14%, signal=35%",85478/27285/64446/57701/10233/50487/54768/79582/55036/644890/6683/221421/57639/345895/79925/23059/2302/254050/4131/27019/10634/146754/1767/55329/4926/89765/65999/23332/8086/54970/25876/7756/84217/6674/25809,F15
GO:0060271,cilium assembly,279,0.35207351885717786,1.8045423702189547,8.469755589027163e-8,8.507869489177786e-5,NA,2782,"tags=32%, list=19%, signal=26%",29887/225689/23268/8100/22954/79140/85478/152206/27285/64446/90410/9851/4117/27077/83659/84314/8766/317662/63917/80210/375189/10233/50487/79734/54768/79582/116840/55036/9742/27185/150483/79867/644890/27241/7802/221421/57639/345895/79925/23059/4957/170690/2302/254050/84747/83547/27019/51524/4851/146754/1767/55329/199221/9696/89765/22897/25776/65999/23386/6103/55717/585/55081/54935/54970/25876/84217/55742/6674/10464/9001/26160/25809/6102/344022/85302/55704/79770/283232/11188/10806/28981/403/8556/26146/123016/57489/55835,F15
GO:0044782,cilium organization,300,0.344542433646543,1.7804403627752405,6.565325891938834e-8,8.507869489177786e-5,NA,2782,"tags=30%, list=19%, signal=25%",29887/225689/23268/8100/22954/79140/85478/152206/27285/64446/90410/9851/4117/254187/27077/83659/84314/8766/317662/63917/80210/375189/10233/50487/79734/54768/79582/116840/55036/9742/27185/150483/79867/644890/27241/7802/221421/57639/345895/79925/23059/4957/170690/2302/254050/84747/7275/83547/27019/51524/4851/146754/1767/55329/199221/9696/89765/22897/25776/65999/23386/6103/55717/585/55081/54935/54970/25876/84217/55742/6674/10464/9001/26160/27341/25809/6102/344022/85302/55704/79770/283232/11188/10806/28981/403/8556/26146/123016/57489/55835,F15
GO:0030031,cell projection assembly,463,0.3097043996304659,1.68418507245204,8.301016454756829e-8,8.507869489177786e-5,NA,3882,"tags=38%, list=26%, signal=29%",29887/225689/23616/23268/8100/22954/2245/79140/85478/152206/116985/27285/64446/90410/9851/89846/11037/4117/64805/27077/83659/84314/8766/317662/642273/63917/80210/83715/375189/9423/10233/50487/79734/54768/79582/116840/55036/25/9742/1809/27185/150483/79867/644890/27241/7802/221421/57639/26052/53904/6714/7471/345895/79925/23059/4957/170690/2302/221178/88/254050/84747/83547/27019/51524/4851/5420/146754/1767/55329/10152/199221/2596/9696/5756/89765/22897/25776/91010/57348/65999/23386/2260/6103/55717/375790/585/8440/4651/55081/54935/9459/100506658/54970/81565/25876/84217/55742/5580/6674/4640/10464/7410/9001/26160/25809/6102/344022/5909/26751/2017/64083/85302/55704/79770/283232/11188/51225/10806/28981/403/8556/7401/8874/26146/123016/57489/55835/199/27031/26228/123720/9693/221472/1952/51466/3754/377630/1641/90167/29984/55909/7454/5880/6624/4744/196383/84448/54558/10938/23647/2665/30845/5365/129880/2712/51364/57545/5911/8729/55531/822/56623/57216/64098/284001/5154/51256/857/160762/10109/117177/374407/5879,F15
GO:0120031,plasma membrane bounded cell projection assembly,451,0.3074760412781674,1.6648543969800564,4.659841035451554e-8,8.507869489177786e-5,NA,2993,"tags=30%, list=20%, signal=25%",29887/225689/23616/23268/8100/22954/2245/79140/85478/152206/116985/27285/64446/90410/9851/89846/11037/4117/64805/27077/83659/84314/8766/317662/63917/80210/83715/375189/9423/10233/50487/79734/54768/79582/116840/55036/25/9742/1809/27185/150483/79867/644890/27241/7802/221421/57639/26052/53904/7471/345895/79925/23059/4957/170690/2302/221178/88/254050/84747/83547/27019/51524/4851/5420/146754/1767/55329/10152/199221/2596/9696/5756/89765/22897/25776/91010/57348/65999/23386/6103/55717/375790/585/8440/4651/55081/54935/9459/100506658/54970/81565/25876/84217/55742/5580/6674/4640/10464/7410/9001/26160/25809/6102/344022/5909/26751/2017/64083/85302/55704/79770/283232/11188/51225/10806/28981/403/8556/7401/8874/26146/123016/57489/55835/199/27031/26228/123720/9693/221472/1952/51466/3754/377630,F15
GO:0006261,DNA-templated DNA replication,133,-0.42697205586605125,-1.8494917102258739,3.2137413764862156e-5,0.02328403785633837,NA,3758,"tags=41%, list=25%, signal=31%",55218/5425/51053/5426/10721/10269/4176/84296/604/51659/25939/5558/990/57418/4174/11169/5981/91603/1017/146956/672/3978/6240/5985/11073/144455/10498/84083/8317/10293/9837/26271/58525/5424/353497/4171/4173/55159/79075/81620/5976/5557/64785/5932/4683/64863/5984/5427/84515/898/9093/5442/5111/997,F15
GO:0003341,cilium movement,153,0.3682817472410367,1.7414011656034183,3.476959361324794e-5,0.02328403785633837,NA,2109,"tags=29%, list=14%, signal=25%",378807/261734/85478/80258/114327/6652/27285/64446/83659/83853/219681/375189/10233/50487/54768/79582/55036/150483/196385/644890/7802/221421/64800/57639/345895/79925/152110/27019/146754/1767/55329/64147/255061/585/63978/26150/441531/26206/54970/25876/84217/81839/158787/25809,F15
GO:0006260,DNA replication,234,-0.37030564892286444,-1.732218856765676,2.718783784548293e-5,0.02328403785633837,NA,4550,"tags=43%, list=30%, signal=30%",675/4781/9401/197342/7486/57695/51550/9134/79733/157570/7014/8607/7150/5930/11284/4175/23244/63922/1877/993/55218/5425/51053/5426/10721/10269/4176/8467/84296/125476/604/51659/346673/25939/2735/5558/990/5753/57418/4174/11169/5981/23560/91603/1017/146956/7157/1956/672/3978/5937/6240/3399/5985/10856/11073/144455/890/10498/84083/8317/10293/10535/80010/9837/374393/26271/58525/4782/5424/1111/353497/4171/4173/55159/79075/81620/5976/4784/5557/6118/83743/64785/5932/11124/4683/79913/64863/86/5984/5427/10036/84515/898/9093/5442/1027/5111/997/150,F15
GO:0010460,positive regulation of heart rate,23,-0.6677954123921637,-2.0508056468799936,6.840847619134743e-5,0.030467155638252526,NA,2871,"tags=43%, list=19%, signal=35%",133/3270/79924/6870/54795/153/5144/2643/148/5770,F15
GO:0003009,skeletal muscle contraction,43,-0.5527749594253581,-1.982098141923339,7.058307296389125e-5,0.030467155638252526,NA,2945,"tags=40%, list=20%, signal=32%",7135/7137/7125/1760/487/3320/4625/3164/7134/1756/1144/3759/844/7138/1134/6769/6329,F15
GO:0061512,protein localization to cilium,61,0.4801964742038135,1.967921567659453,7.077155781243328e-5,0.030467155638252526,NA,4110,"tags=54%, list=27%, signal=39%",29887/225689/261734/90410/84314/8766/317662/9135/6094/9742/79867/27241/7275/199221/9696/585/51304/55812/55704/403/8701/7289/10938/2665/51364/7288/54585/57545/56623/7287/117177/285331/51382,F15
GO:0001539,cilium or flagellum-dependent cell motility,130,0.3764365702572743,1.7434623610587139,6.423748891936928e-5,0.030467155638252526,NA,2109,"tags=30%, list=14%, signal=26%",378807/261734/85478/80258/114327/6652/27285/83659/83853/219681/375189/10233/50487/79582/55036/150483/196385/644890/7802/221421/64800/57639/345895/79925/27019/146754/1767/55329/64147/255061/585/63978/26150/441531/26206/54970/84217/158787/25809,F15
GO:0060285,cilium-dependent cell motility,130,0.3764365702572743,1.7434623610587139,6.423748891936928e-5,0.030467155638252526,NA,2109,"tags=30%, list=14%, signal=26%",378807/261734/85478/80258/114327/6652/27285/83659/83853/219681/375189/10233/50487/79582/55036/150483/196385/644890/7802/221421/64800/57639/345895/79925/27019/146754/1767/55329/64147/255061/585/63978/26150/441531/26206/54970/84217/158787/25809,F15
GO:0003018,vascular process in circulatory system,249,-0.34643695648796147,-1.627546378396167,1.0050019411886088e-4,0.040380977996958306,NA,3836,"tags=37%, list=26%, signal=28%",10979/3043/6507/5286/54407/59272/613/7422/1812/59342/846/4879/4363/6580/3792/9414/388125/10266/480/6523/154/6542/4842/133/5910/1909/583/6640/6515/83483/5592/3676/5023/136/9498/2150/64849/1956/92745/27134/10396/6528/185/2828/3672/1816/10800/9429/54795/2030/6833/1003/8864/5243/376497/4922/2730/654/490/9194/153/2296/6649/8195/57419/3177/2643/948/5139/1636/23428/4313/9590/3643/6546/148/4880/6510/84889/9474/1889/2171/4846/28232/5028/10242/79987/81539/150/1373/53919,F15
GO:0070286,axonemal dynein complex assembly,20,0.6718265660786796,2.146752060568486,1.1196675951112566e-4,0.04217647872334714,NA,2476,"tags=55%, list=16%, signal=46%",85478/27285/64446/55036/27019/146754/1767/65999/54970/6674/11188,F15
