ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,factor
GO:0098813,nuclear chromosome segregation,264,-0.5036377318107622,-2.4754151701774276,1e-10,1.8834375000000002e-8,NA,2073,"tags=36%, list=14%, signal=31%",7283/10459/10460/5347/7517/898/8193/8243/91272/25936/23310/7155/10051/81929/56776/22919/9735/9985/2177/51412/3304/56158/27030/7272/11130/9031/983/79003/29127/701/10734/9493/26271/8110/4085/990/3832/55063/9918/3835/348235/9319/259266/9928/79980/79998/83990/146909/24137/83540/113130/891/2491/332/3619/3833/10592/1063/64151/4605/3550/6790/991/55143/9133/11065/84057/10615/64105/22974/11004/56992/84722/3796/221150/1894/23397/9700/10403/9212/7153/9787/699/9232/81930/4751/8697/9134/1062/57405/29128/147841/54892/220134,F9
GO:0007059,chromosome segregation,350,-0.49139018777864335,-2.474744482315582,1e-10,1.8834375000000002e-8,NA,2112,"tags=35%, list=14%, signal=30%",80254/10664/7283/10459/10460/54820/5347/7517/898/8193/8243/91272/9611/25936/23310/7155/10051/81929/56776/1654/22919/93323/9735/11339/9985/2177/79019/51412/3304/56158/27030/203068/29899/7272/11130/9031/55839/983/23137/79003/29127/701/10734/9493/26271/8110/4085/990/3832/55063/9918/3835/348235/9319/81624/259266/9928/79980/79998/83990/157313/146909/79172/24137/83540/5359/113130/891/2491/332/7156/3619/3833/10592/1063/64946/64151/4605/115106/8780/3550/6790/991/55143/4288/9133/55355/157570/6491/11065/84057/10615/64105/8841/22974/10982/11004/56992/84722/3796/221150/1894/23397/9700/10403/9212/7153/9787/699/672/9232/81930/4751/8697/9134/1062/57405/29128/147841/54892/220134,F9
GO:0140014,mitotic nuclear division,249,-0.5078198362343204,-2.4657544711430237,1e-10,1.8834375000000002e-8,NA,2073,"tags=36%, list=14%, signal=31%",7283/55512/10459/54820/5347/7517/8243/91272/9150/25936/23310/10051/81929/1027/22919/83987/9735/286151/3304/3553/7272/11130/9031/983/23363/79003/29127/701/9493/26271/9820/4085/137886/3832/9918/3835/348235/9319/9928/79998/157313/146909/24137/83540/113130/891/2491/332/1111/3619/3833/10592/1063/9088/64151/4605/3550/6790/991/55143/10040/4288/11065/10615/64105/22974/1906/11004/56992/84722/3796/221150/23397/9700/10403/9212/9787/699/54443/81930/4751/8697/995/1062/57405/29128/147841/54892/220134,F9
GO:0007088,regulation of mitotic nuclear division,111,-0.5566043892429179,-2.4513412214913446,1e-10,1.8834375000000002e-8,NA,1510,"tags=36%, list=10%, signal=33%",83987/9735/286151/3553/7272/11130/23363/701/26271/9820/4085/9319/157313/83540/891/332/1111/3619/1063/9088/3550/6790/991/55143/10040/4288/11065/1906/221150/9700/10403/9212/9787/699/4751/8697/995/57405/147841/220134,F9
GO:0000075,cell cycle checkpoint signaling,173,-0.5080763180978601,-2.375515511313626,1e-10,1.8834375000000002e-8,NA,2112,"tags=37%, list=14%, signal=32%",80254/10459/5888/7157/84126/5347/7517/4067/79858/57646/580/1027/60561/9735/4193/83666/5629/1017/2177/675/1407/144715/151636/7272/11130/983/641/835/701/4085/146956/990/9319/4436/51512/5932/83990/5810/1869/83540/25896/891/332/1111/3619/8914/1063/3550/991/55143/63967/51720/65975/9024/221150/10403/51514/9212/699/672/57405/79968/147841/220134,F9
GO:1902850,microtubule cytoskeleton organization involved in mitosis,145,-0.5174144625386549,-2.349655128847074,1e-10,1.8834375000000002e-8,NA,2259,"tags=37%, list=15%, signal=31%",55835/114327/29072/7283/10460/54820/5347/8243/23291/162282/22919/3304/29899/7272/983/2697/29127/9493/4085/137886/3832/79998/24137/83540/891/332/3619/3833/3925/64946/4605/4134/284403/6790/991/55143/6491/8841/9793/22974/2009/1058/56992/84722/3796/9700/10403/9212/9787/4751/1062/57405/29128,F9
GO:0007051,spindle organization,175,-0.4990408691750426,-2.3370976750109804,1e-10,1.8834375000000002e-8,NA,2310,"tags=36%, list=15%, signal=31%",1642/55835/153241/114327/80254/7283/128153/10460/5347/8243/9611/22919/93323/3304/203068/11076/29899/7272/29127/9493/26271/3832/348235/259266/79998/55722/24137/83540/891/332/3619/3833/3925/64946/55521/4605/4134/115106/284403/6790/991/55143/9133/6491/10615/8841/9793/22974/2009/10982/56992/84722/3796/221150/9700/10403/9212/9787/4751/1062/57405/29128/220134,F9
GO:0006261,DNA-templated DNA replication,133,-0.519594074518438,-2.3356610775875906,1e-10,1.8834375000000002e-8,NA,2446,"tags=40%, list=16%, signal=34%",5426/54962/80174/4174/5888/25939/898/9401/580/57523/10293/84515/79915/5983/91607/1017/675/23649/142/641/55388/26271/5984/5557/51053/146956/990/10721/5111/5427/4172/5932/4175/11169/7083/10926/8317/8914/5982/4173/9837/10714/51659/64710/9156/4171/2237/672/4176/79733/63901/9134/6240,F9
GO:0000280,nuclear division,368,-0.46095279388919336,-2.33310116908197,1e-10,1.8834375000000002e-8,NA,2073,"tags=33%, list=14%, signal=29%",7283/55512/10459/5888/54820/5347/7517/898/8243/91272/9150/25936/23310/7155/10051/81929/3306/7314/1027/56776/22919/83987/10635/9735/286151/9985/124817/2177/675/3304/56158/27030/4487/3553/7272/11130/9031/983/8438/23363/122402/79003/29127/701/10734/9493/26271/9820/4085/3622/4603/146956/137886/3832/55063/9918/4882/3835/348235/9319/259266/9928/79998/83990/5810/157313/146909/24137/83540/113130/891/2491/332/1111/3619/3833/10592/1063/9088/64151/4605/3550/6790/991/55143/10040/4288/9133/7589/11065/80010/84057/10615/64105/22974/1906/11004/56992/84722/3796/221150/23397/9700/10403/9212/7153/9787/699/54443/9232/81930/4751/8697/995/9134/1062/57405/29128/147841/54892/220134,F9
GO:0006260,DNA replication,234,-0.47824955679150405,-2.308484301518017,1e-10,1.8834375000000002e-8,NA,2609,"tags=38%, list=17%, signal=32%",8467/7270/27154/25942/6742/10036/5426/3060/93973/54962/80174/3399/1660/11201/4174/6418/5888/7157/25939/898/7465/2735/9401/2736/11198/580/57523/1027/10293/84515/79915/5983/91607/10535/1017/4678/675/23649/7126/142/983/56953/641/55388/26271/5984/5557/80119/51053/146956/990/10721/993/5928/5111/5427/4172/5932/8208/6749/4175/11169/7083/1111/114799/10926/8317/8914/5982/157570/4173/9837/80010/10714/51659/64710/9156/51514/4171/2237/672/4176/890/1956/79733/63901/9134/374393/6240,F9
GO:0010948,negative regulation of cell cycle process,270,-0.46371428610100474,-2.2791546668942293,1e-10,1.8834375000000002e-8,NA,2811,"tags=37%, list=19%, signal=31%",144455/324/546/678/1026/574506/11329/8467/26272/339345/57165/11170/6657/54962/79621/655/4869/80254/10459/5888/7157/84126/5347/7517/4067/7465/79858/57646/322/580/1027/60561/9735/286151/4193/83666/5629/91607/1017/2177/675/51339/1407/144715/151636/7272/11130/6347/596/9031/983/641/835/701/26271/4085/146956/990/9319/4436/51512/677/5932/5933/83990/5810/1869/83540/25896/891/332/1111/3619/8914/1063/55031/9088/3550/991/899/55143/10040/63967/2146/51720/65975/9024/10106/221150/9700/10403/51514/9212/699/672/79733/4751/57405/79968/147841/220134,F9
GO:1901988,negative regulation of cell cycle phase transition,233,-0.4713536835993278,-2.2725446793240973,1e-10,1.8834375000000002e-8,NA,2811,"tags=38%, list=19%, signal=32%",144455/324/678/1026/574506/11329/26272/57165/11170/6657/54962/79621/80254/10459/5888/7157/84126/5347/7517/4067/7465/79858/57646/322/580/1027/60561/9735/4193/83666/5629/91607/1017/2177/675/51339/1407/144715/151636/7272/11130/6347/596/983/641/835/701/26271/4085/146956/990/9319/4436/51512/677/5932/5933/83990/5810/1869/83540/25896/891/332/1111/3619/8914/1063/55031/9088/3550/991/55143/63967/2146/51720/65975/9024/10106/221150/10403/51514/9212/699/672/57405/79968/147841/220134,F9
GO:1901987,regulation of cell cycle phase transition,406,-0.44092285862205594,-2.2592561719066575,1e-10,1.8834375000000002e-8,NA,2909,"tags=35%, list=19%, signal=29%",4762/4330/5017/605/144455/324/7027/678/1026/574506/11329/26272/25942/5218/894/55781/57165/11170/5569/6657/54962/80174/1642/55835/79621/4869/80254/10459/5888/7157/84126/5347/7517/898/4067/7465/2735/8193/79858/255374/57646/3306/322/580/1027/637/60561/1654/79915/5515/56257/9735/4193/83666/5629/91607/1017/2177/675/51412/207/134353/51339/1031/1407/5721/144715/151636/7272/11130/6347/596/983/7564/641/835/701/26271/8110/4085/22976/146956/990/993/9319/4436/51512/9928/677/5932/5933/83990/5810/55626/1869/83540/113130/25896/891/332/1111/3619/10926/301/8317/8914/1063/55031/9088/3550/6790/991/55143/63967/6491/11065/1019/2146/51720/65975/9024/10106/221150/9700/10403/51514/9212/9787/699/672/1956/6241/54443/8697/995/9134/1062/57405/79968/147841/5129/220134/6240/7015,F9
GO:0048285,organelle fission,405,-0.4382296780152099,-2.2433613165971393,1e-10,1.8834375000000002e-8,NA,2201,"tags=32%, list=15%, signal=28%",655/1164/91137/54332/7283/55512/10459/5888/8546/54820/5347/7517/898/8243/91272/9150/25936/23310/7155/10051/81929/3306/7314/1027/56776/4137/22919/83987/10635/9735/286151/9985/124817/2177/675/3304/56158/27030/4487/3553/664/7272/11130/9031/983/8438/23363/122402/79003/29127/701/10734/9493/26271/9820/4085/3622/4603/146956/137886/3832/55063/9918/4882/3835/64423/348235/9319/259266/9928/79998/83990/5810/157313/146909/24137/83540/113130/891/2491/332/1111/3619/3833/10592/1063/9088/64151/4605/3550/6790/991/55143/10040/4288/9133/7589/11065/80010/84057/10615/64105/22974/1906/11004/56992/84722/3796/221150/23397/9700/10403/9212/7153/9787/699/54443/9232/81930/4751/8697/995/9134/1062/57405/29128/147841/54892/10928/220134,F9
GO:1901990,regulation of mitotic cell cycle phase transition,312,-0.43649833730275267,-2.180113705578116,1e-10,1.8834375000000002e-8,NA,2064,"tags=32%, list=14%, signal=29%",25942/894/55781/57165/11170/5569/80174/1642/55835/79621/10459/7157/5347/7517/898/7465/8193/79858/255374/3306/580/1027/637/60561/1654/79915/5515/56257/9735/4193/91607/1017/51412/207/134353/51339/1031/5721/7272/11130/6347/596/983/641/835/701/26271/8110/4085/990/993/9319/51512/9928/677/5932/5933/55626/1869/83540/113130/891/332/1111/3619/301/8317/1063/55031/9088/3550/6790/991/55143/63967/6491/11065/1019/2146/51720/10106/221150/9700/10403/51514/9212/9787/699/672/1956/6241/54443/8697/995/9134/1062/57405/147841/220134/6240/7015,F9
GO:0090068,positive regulation of cell cycle process,236,-0.4505963480403177,-2.1793605271877645,1e-10,1.8834375000000002e-8,NA,2360,"tags=33%, list=16%, signal=28%",80174/201161/6665/55835/153241/4869/55512/7517/898/2735/255374/23310/10051/3306/1654/79915/56257/10635/4193/207/134353/84440/4487/3553/29899/983/7564/23137/29127/9493/26271/4085/137886/990/993/9918/4882/9928/5359/113130/891/332/3619/10926/301/8317/10592/10733/64151/6790/991/55143/6491/11065/1019/10615/1906/2146/221150/1894/23397/9700/10403/51514/9212/9787/699/2237/1956/6241/79733/8697/995/9134/54892/220134/6240/7015,F9
GO:0045786,negative regulation of cell cycle,346,-0.4295350713330271,-2.1617332760565366,1e-10,1.8834375000000002e-8,NA,3485,"tags=40%, list=23%, signal=32%",1739/5884/407021/27243/388/4682/55055/5526/79027/57551/6494/51343/55544/91147/116/56984/5743/5017/2619/144455/324/11162/546/678/1026/574506/388324/11329/26524/8467/26272/3623/339345/57165/11170/6657/4221/54962/79621/1050/655/4869/80254/10459/5888/7157/84126/5347/7517/4067/7465/23368/79858/54475/57646/322/836/580/10527/247/1027/6839/60561/9735/286151/4193/83666/5629/91607/1017/2177/675/51339/1407/144715/151636/7272/11130/6347/596/9031/983/641/3225/835/701/25/26271/4085/51053/146956/990/4882/9319/4436/51512/90313/677/5932/5933/83990/5810/1869/83540/25896/891/332/1111/3619/8914/1063/55031/9088/3236/3550/991/899/55143/10040/63967/2146/51720/65975/9024/10106/221150/9700/10403/51514/9212/699/672/1956/79733/4751/57405/79968/147841/220134/1028,F9
GO:0045930,negative regulation of mitotic cell cycle,209,-0.45109587637026094,-2.1465926842288563,1e-10,1.8834375000000002e-8,NA,2064,"tags=31%, list=14%, signal=27%",10459/7157/5347/7517/7465/79858/54475/580/1027/60561/9735/4193/91607/1017/2177/51339/144715/7272/11130/6347/596/983/641/835/701/25/26271/4085/146956/990/9319/4436/51512/677/5932/5933/83540/891/332/1111/3619/1063/55031/9088/3550/991/55143/10040/63967/2146/51720/65975/9024/10106/221150/10403/51514/9212/699/672/1956/57405/147841/220134/1028,F9
GO:0045787,positive regulation of cell cycle,307,-0.4293056097305491,-2.1355226404861876,1e-10,1.8834375000000002e-8,NA,2924,"tags=36%, list=19%, signal=30%",3192/131870/4762/114821/5017/1845/9099/144455/7027/546/2290/25942/894/3552/80174/201161/6665/55835/6886/5641/7101/153241/4869/55512/23326/7517/898/2735/255374/23310/10051/3306/6733/1654/79915/56257/10635/429/4193/5629/675/207/4103/134353/84440/4487/3553/29899/983/7564/23137/3280/29127/25/9493/26271/4085/137886/990/993/9918/4882/9928/3955/6737/5359/113130/891/332/1111/3619/10926/301/8317/10592/10733/64151/6790/991/55143/5292/6491/11065/1019/6990/10615/1906/2146/84722/7042/221150/1894/23397/2263/9700/10403/51514/9212/9787/699/2237/1956/6241/79733/8697/995/9134/54892/220134/6240/22954/7015,F9
GO:0007346,regulation of mitotic cell cycle,459,-0.4069283581907706,-2.1074614193035366,1e-10,1.8834375000000002e-8,NA,2924,"tags=33%, list=19%, signal=28%",3192/4762/84632/5017/1845/2619/605/9099/144455/324/7027/678/1026/2290/1104/25942/26574/894/55781/57165/3552/11170/5569/54962/80174/1642/55835/6886/79621/5641/655/1164/55512/10459/23326/7157/5347/7517/898/7465/8193/79858/255374/54475/3306/580/1027/637/60561/1654/79915/5515/56257/246184/83987/429/9735/286151/4193/91607/1017/2177/675/51412/207/134353/51339/1031/5721/3553/144715/7272/11130/6347/596/983/641/23363/3280/835/701/25/7161/26271/9820/8110/4085/51053/146956/990/993/9319/4436/51512/9928/677/5932/5933/157313/55626/1869/83540/113130/891/332/1111/3619/301/8317/1063/55031/9088/3550/6790/991/55143/5292/10040/4288/63967/6491/11065/1019/6990/8841/1906/2146/51720/65975/9024/10106/221150/9700/10403/51514/9212/9787/699/672/1956/6241/54443/4751/8697/995/9134/1062/57405/147841/220134/6240/1028/7015,F9
GO:0044772,mitotic cell cycle phase transition,406,-0.4034077338381718,-2.0670314424546317,1e-10,1.8834375000000002e-8,NA,2870,"tags=33%, list=19%, signal=27%",1024/605/144455/324/7027/678/1026/1104/26524/25942/5218/894/55781/57165/11170/5426/5569/80174/1642/55835/79621/1164/10459/10460/23326/7157/5347/7517/898/7465/8193/9150/79858/6881/255374/3306/58480/580/1027/637/60561/1654/79915/5515/56257/25799/9735/4193/91607/1017/51412/207/645121/134353/51339/1031/5721/7272/11130/6347/596/983/641/23137/835/57663/701/26271/1033/8110/4085/8454/990/993/9319/51512/9928/677/5932/8493/5933/901/55626/1869/83540/113130/891/332/1111/3619/10926/301/8317/128239/1063/55031/9088/3550/6790/991/899/55143/2305/9133/63967/6491/11065/1019/2146/9833/51720/9024/10106/221150/9700/10403/51514/9212/9787/699/672/890/1956/6241/54443/8697/995/9134/1062/57405/147841/220134/6240/7015,F9
GO:0006281,DNA repair,500,-0.36483950699452095,-1.8982416100149548,1e-10,1.8834375000000002e-8,NA,2474,"tags=27%, list=16%, signal=24%",10036/5426/54799/4221/93973/1660/1642/4439/221120/79621/11201/4869/29072/4174/27097/10459/5888/8295/23326/7157/84126/5347/55120/7517/25939/8193/9401/6879/8243/117143/11198/6881/29089/57646/7155/10155/7913/580/57523/3146/125150/2188/56776/10293/84515/493861/5983/200558/10635/9985/83666/10535/1017/2177/675/51412/56158/10038/5395/27030/144715/151636/51444/55135/142/983/8438/641/23137/7398/25/7161/5984/8110/64858/80119/22976/146956/7516/55063/10721/5111/3835/10629/5427/9319/4436/4172/55170/5932/1643/83990/8208/5810/6749/55247/4175/2178/11169/113130/2956/7156/1111/8317/55215/8914/55031/1137/2305/5982/10902/63967/157570/4173/80010/4521/51720/54556/10714/51659/64710/3148/9156/51514/4171/2237/672/2139/4176/55775/1956/63901/9232/2176/29128/6240,F9
GO:1903046,meiotic cell cycle process,169,-0.47602374177550644,-2.21689402192524,1.6102234077151315e-10,2.9408534782724537e-8,NA,2739,"tags=41%, list=18%, signal=34%",546/2175/63979/339345/150365/29893/400629/1642/4439/1164/7283/5888/128153/5347/898/23310/7155/10051/3306/7314/56776/10635/286151/9985/124817/2177/675/56158/27030/4487/7272/11130/8438/122402/10734/26271/3622/4603/146956/55063/993/9918/4882/348235/9319/259266/83990/5810/83540/2956/3619/10592/9088/6790/991/9133/7589/80010/84057/1906/221150/23397/9700/10403/7153/9232/81930/995/9134/220134,F9
GO:0007093,mitotic cell cycle checkpoint signaling,130,-0.518125165406526,-2.3263098742219857,2.0918709955165972e-10,3.7081489676407444e-8,NA,2064,"tags=37%, list=14%, signal=32%",10459/7157/5347/7517/79858/580/1027/60561/9735/4193/1017/2177/144715/7272/11130/983/641/835/701/4085/146956/990/9319/4436/51512/5932/83540/891/332/1111/3619/1063/3550/991/55143/63967/51720/65975/9024/221150/10403/51514/9212/699/672/57405/147841/220134,F9
GO:0042254,ribosome biogenesis,261,0.40064753629247074,2.064219137536441,2.184929803166902e-10,3.762449121053405e-8,NA,4339,"tags=47%, list=29%, signal=34%",51013/54913/56915/10557/6223/6206/81875/9188/51388/55759/6218/23560/84128/84154/54512/10556/6194/1029/25879/9136/3921/6205/6125/118460/345630/23212/23481/84549/51335/51154/1662/6210/28987/8450/54552/10521/84294/10436/84946/56902/23160/6217/6129/2068/6234/6191/81887/6201/6189/10171/8568/6169/10438/63899/6202/22984/91582/57647/6135/10813/83743/6227/6232/51367/65083/55011/404672/6130/285855/10200/10969/2091/51068/79954/51406/6233/6228/23246/23016/6155/9045/4839/22868/6209/51547/51010/26609/6230/9790/2197/10360/705/11103/10885/79707/51187/83732/6165/6154/23195/8602/6152/27349/51065/6203/2971/55505/10775/7248/11224/5394/11056/57455/9875/55003/90459/8451/55272/29063/55646/90121/92856/10799,F9
GO:0061982,meiosis I cell cycle process,101,-0.5500062766542139,-2.3835146188556413,3.593211605260724e-10,5.8530503634882124e-8,NA,2448,"tags=45%, list=16%, signal=38%",150365/29893/400629/4439/1164/5888/5347/898/7155/3306/7314/56776/10635/9985/124817/2177/675/56158/27030/11130/8438/122402/10734/26271/3622/4603/146956/55063/993/9319/83990/2956/9088/6790/991/9133/7589/80010/84057/9700/10403/7153/9232/995/9134,F9
GO:0051783,regulation of nuclear division,135,-0.5111397081242522,-2.3062007586465945,3.592850883167421e-10,5.8530503634882124e-8,NA,1510,"tags=33%, list=10%, signal=30%",83987/10635/9735/286151/4487/3553/7272/11130/23363/701/26271/9820/4085/4882/9319/5810/157313/83540/891/332/1111/3619/1063/9088/3550/6790/991/55143/10040/4288/11065/1906/221150/9700/10403/9212/9787/699/4751/8697/995/57405/147841/220134,F9
GO:0008608,attachment of spindle microtubules to kinetochore,46,-0.6883628024529728,-2.594734645746343,3.9997120032319274e-10,6.343753748283901e-8,NA,1920,"tags=57%, list=13%, signal=49%",91272/25936/81929/22919/9735/983/79003/29127/348235/79980/83540/891/332/3619/55143/10615/11004/221150/1894/10403/9212/4751/1062/57405/147841/220134,F9
GO:0010965,regulation of mitotic sister chromatid separation,57,-0.6326337403041011,-2.4831589895841453,1.2543544901385985e-9,1.9384601312988035e-7,NA,2064,"tags=51%, list=14%, signal=44%",10459/5347/7517/9735/7272/11130/701/26271/4085/9319/83540/891/332/3619/1063/3550/991/55143/11065/221150/9700/10403/9212/9787/699/8697/57405/147841/220134,F9
GO:0007052,mitotic spindle organization,115,-0.5142576460198902,-2.2769790339145515,1.8331123879060603e-9,2.762042090477457e-7,NA,1360,"tags=30%, list=9%, signal=28%",3304/29899/7272/29127/9493/3832/79998/24137/83540/891/332/3619/3833/3925/64946/4605/4134/284403/6790/991/55143/6491/9793/22974/2009/56992/84722/3796/10403/9212/9787/4751/1062/57405/29128,F9
GO:0044784,metaphase/anaphase transition of cell cycle,93,-0.5480095721941001,-2.3457916163253314,2.0997467909665724e-9,3.013136645037031e-7,NA,2064,"tags=38%, list=14%, signal=33%",10459/10460/5347/7517/8193/9735/51412/7272/11130/701/26271/8110/4085/990/9319/83540/891/332/3619/1063/3550/991/55143/11065/221150/9700/10403/9212/9787/699/8697/1062/57405/147841/220134,F9
GO:0051321,meiotic cell cycle,230,-0.42476474714452556,-2.05309849277477,2.0986408154877703e-9,3.013136645037031e-7,NA,2448,"tags=34%, list=16%, signal=29%",150365/29893/400629/1642/4439/1164/7283/5888/128153/5347/898/8243/55329/56339/23310/7155/10051/3306/7314/56776/5515/246184/10635/286151/9985/124817/1017/2177/675/56158/27030/4487/7272/11130/8438/122402/10734/26271/3622/4603/146956/7516/55063/993/9918/4882/348235/9319/259266/5932/3955/83990/5810/83540/2956/7156/3619/10592/9088/6790/991/9133/7589/80010/84057/1906/9156/221150/23397/9700/10403/7153/9232/81930/4751/8697/995/9134/220134,F9
GO:1901991,negative regulation of mitotic cell cycle phase transition,165,-0.4657225181529355,-2.163251720749144,2.2730120745725755e-9,3.185917156616026e-7,NA,2064,"tags=32%, list=14%, signal=28%",10459/7157/5347/7517/7465/580/1027/60561/9735/4193/91607/1017/51339/7272/11130/6347/596/983/641/835/701/26271/4085/990/9319/51512/677/5932/5933/83540/891/332/1111/3619/1063/55031/9088/3550/991/55143/63967/2146/51720/10106/221150/10403/51514/9212/699/672/57405/147841/220134,F9
GO:0030071,regulation of mitotic metaphase/anaphase transition,87,-0.5610214703835481,-2.3815538617116285,2.606557372596055e-9,3.5157902940709955e-7,NA,2064,"tags=39%, list=14%, signal=34%",10459/5347/7517/8193/9735/51412/7272/11130/701/26271/8110/4085/990/9319/83540/891/332/3619/1063/3550/991/55143/11065/221150/9700/10403/9212/9787/699/8697/1062/57405/147841/220134,F9
GO:0007091,metaphase/anaphase transition of mitotic cell cycle,91,-0.5556573846869176,-2.3673250857329142,2.6250300851699817e-9,3.5157902940709955e-7,NA,2064,"tags=38%, list=14%, signal=33%",10459/10460/5347/7517/8193/9735/51412/7272/11130/701/26271/8110/4085/990/9319/83540/891/332/3619/1063/3550/991/55143/11065/221150/9700/10403/9212/9787/699/8697/1062/57405/147841/220134,F9
GO:0140013,meiotic nuclear division,148,-0.4723760504257505,-2.150717395672596,4.123610877251413e-9,5.402826686346579e-7,NA,2677,"tags=41%, list=18%, signal=34%",2175/63979/339345/150365/29893/400629/1642/4439/1164/5888/5347/898/7155/10051/3306/7314/56776/10635/286151/9985/124817/2177/675/56158/27030/4487/7272/11130/8438/122402/10734/26271/3622/4603/146956/55063/4882/348235/9319/259266/83990/5810/83540/3619/10592/6790/991/9133/7589/80010/84057/221150/23397/9700/10403/7153/9232/81930/9134/220134,F9
GO:1901970,positive regulation of mitotic sister chromatid separation,21,-0.8103116786307922,-2.480283421659733,4.839458102244605e-9,6.205832762176221e-7,NA,501,"tags=52%, list=3%, signal=51%",332/3619/991/55143/11065/221150/9700/9212/9787/8697/220134,F9
