ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Factor,Method
GO:0030198,extracellular matrix organization,17/275,295/13960,0.0576271186440678,2.9253620955315873,4.7379416435041755,7.826281608345349e-5,0.00789783618305022,NA,COL12A1/ADAMTS1/NID1/FBLN5/SOX9/MMP28/CAV1/TGFB2/COL5A3/MATN3/COL13A1/ADAMTS20/ITGA2/ANXA2/SLC39A8/PDPN/AEBP1,17,F11,GFA
GO:0043062,extracellular structure organization,17/275,296/13960,0.05743243243243243,2.9154791154791155,4.721776753969881,8.158290500040047e-5,0.00790298403206309,NA,COL12A1/ADAMTS1/NID1/FBLN5/SOX9/MMP28/CAV1/TGFB2/COL5A3/MATN3/COL13A1/ADAMTS20/ITGA2/ANXA2/SLC39A8/PDPN/AEBP1,17,F11,GFA
GO:0045444,fat cell differentiation,12/281,218/13960,0.05504587155963303,2.734663227660061,3.699743242933232,0.00156754136086918,0.0397500413748769,NA,BBS2/CEBPA/MAFB/WNT1/PPARG/WNT3A/RGS2/LMO3/VSTM2A/ADIG/SLC7A10/EBF2,12,F7,GFA
GO:0030900,forebrain development,23/281,385/13960,0.05974025974025974,2.967879095992975,5.611926790035491,3.3578313108271985e-6,0.00114099107941908,NA,EMX1/SLC6A3/KIF26A/BBS2/LMX1A/SLC32A1/PITX2/KCNA1/RAX/SLIT2/NPY/WNT1/UNCX/DLX5/GDF7/WNT3A/ISL1/TBX3/SSTR4/HTR5A/LHX5/CNTNAP2/SCN5A,23,F7,GFA
GO:0007214,gamma-aminobutyric acid signaling pathway,6/281,26/13960,0.2307692307692308,11.464549685190256,7.65459917093924,1.0343569820240593e-5,0.00208119464622215,NA,GABRG3/HTR1A/GABRA1/GABRB2/GPR156/GABRD,6,F7,GFA
GO:0048732,gland development,24/281,422/13960,0.05687203791469194,2.8253866522743754,5.457414996140745,4.769952112660396e-6,0.00130749783873714,NA,HOXB9/WT1/SLC6A3/IGF2/CEBPA/PITX2/MAFB/PCSK9/WNT1/CSF1/GDF7/WNT3A/HOXD13/VDR/HAND2/ISL1/GATA6/HOXA13/TBX3/PTF1A/LSR/CD2AP/ELF3/CYP1A1,24,F7,GFA
GO:0060047,heart contraction,16/275,230/13960,0.06956521739130435,3.5313833992094863,5.487287014711407,1.313816456565186e-5,0.00309359981639215,NA,SCN3B/FGF12/TBX18/CAV1/KCND3/TGFB2/RYR2/ACE/KCNA5/KCNH2/HEY2/CACNA1G/ISL1/PKP2/ADM/ADA,16,F11,GFA
GO:0001947,heart looping,7/281,64/13960,0.109375,5.4337188612099645,5.095260286644596,2.8952682040128236e-4,0.01277678098342282,NA,HAND1/OVOL2/SOX17/NOTO/WNT3A/HAND2/TBX3,7,F7,GFA
GO:0003007,heart morphogenesis,16/281,252/13960,0.06349206349206349,3.154267638253403,4.946135602858291,5.227509080757937e-5,0.00422930377533701,NA,HAND1/OVOL2/GATA5/SLIT3/SOX17/PITX2/NPY5R/NOTO/SLIT2/RYR1/WNT3A/HAND2/ISL1/GATA6/TBX3/DSP,16,F7,GFA
GO:0003015,heart process,18/275,238/13960,0.07563025210084033,3.8392666157372033,6.262634219847199,1.1436394105067764e-6,5.183020699827438e-4,NA,SCN3B/FGF12/NOX4/TBX18/CAV1/KCND3/TGFB2/RYR2/ACE/KCNA5/WWTR1/KCNH2/HEY2/CACNA1G/ISL1/PKP2/ADM/ADA,18,F11,GFA
GO:0061008,hepaticobiliary system development,10/281,140/13960,0.07142857142857142,3.5485510930350785,4.3436665641654155,5.354788931074982e-4,0.01875832246164205,NA,SOX17/CEBPA/PCSK9/WNT1/WNT3A/GATA6/TBX3/LSR/CD2AP/CYP1A1,10,F7,GFA
GO:0046879,hormone secretion,14/281,281/13960,0.0498220640569395,2.4751459581312294,3.5802563001189784,0.00170093946777642,0.04188255298191528,NA,OPRK1/FOXD1/HTR1A/ADCYAP1/FOXA2/PPARG/DOC2B/CRY2/ISL1/TBX3/RAB11FIP1/VGF/F2RL2/ADRA2C,14,F7,GFA
GO:0009914,hormone transport,14/281,289/13960,0.04844290657439446,2.4066298070410914,3.4632331874308235,0.00220570899043209,0.04996666099658849,NA,OPRK1/FOXD1/HTR1A/ADCYAP1/FOXA2/PPARG/DOC2B/CRY2/ISL1/TBX3/RAB11FIP1/VGF/F2RL2/ADRA2C,14,F7,GFA
GO:0050665,hydrogen peroxide biosynthetic process,3/281,13/13960,0.2307692307692308,11.464549685190256,5.410095841616,0.00198696258073412,0.04656344034023826,NA,DUOXA2/DUOX2/CYP1A1,3,F7,GFA
GO:0048839,inner ear development,11/281,176/13960,0.0625,3.104982206405694,4.027821998646175,8.797783472739714e-4,0.02533463410200809,NA,CEBPA/MAFB/POU4F3/WNT1/DLX5/WNT3A/GABRB2/HOXA13/TBX3/TFAP2A/TTC39C,11,F7,GFA
GO:0042472,inner ear morphogenesis,8/281,94/13960,0.0851063829787234,4.228060876807754,4.500732318491285,6.081190385404269e-4,0.01931204199028383,NA,MAFB/POU4F3/WNT1/DLX5/WNT3A/TBX3/TFAP2A/TTC39C,8,F7,GFA
GO:0032635,interleukin-6 production,14/279,144/13960,0.09722222222222222,4.864595778574273,6.656784422733217,1.130529532582299e-6,0.00131857427816848,NA,IL10/IL1A/CX3CL1/NCKAP1L/MIR140/PTPN6/IL1B/IL16/INPP5D/NLRC3/ZBTB20/C1QTNF3/TLR6/PTPN22,14,F5,GFA
GO:0060575,intestinal epithelial cell differentiation,4/281,25/13960,0.16,7.948754448398576,4.983983796181501,0.00145612130384019,0.03806077069576136,NA,GATA5/NPY/CDX2/GATA6,4,F7,GFA
GO:0006882,intracellular zinc ion homeostasis,5/275,33/13960,0.15151515151515152,7.691460055096418,5.455319257823438,4.320219383693765e-4,0.02724824082715424,NA,MT1X/MT1M/MT1E/MT1F/SLC39A8,5,F11,GFA
GO:0001822,kidney development,16/281,299/13960,0.05351170568561873,2.658446303812233,4.154788319970556,3.746847565584121e-4,0.01567169968953247,NA,WT1/ADAMTS16/SOX17/GREM1/FOXD1/PCSK9/SLIT2/WNT1/TMEM59L/IRX2/IRX3/HOXB7/BASP1/OVOL1/TFAP2A/CD2AP,16,F7,GFA
GO:0072073,kidney epithelium development,12/281,148/13960,0.08108108108108109,4.028085024526305,5.307912769844776,4.481264983767123e-5,0.00380683460371017,NA,WT1/ADAMTS16/GREM1/FOXD1/SLIT2/WNT1/TMEM59L/IRX2/IRX3/HOXB7/BASP1/CD2AP,12,F7,GFA
GO:0060993,kidney morphogenesis,10/281,98/13960,0.1020408163265306,5.069358704335827,5.79400950022701,2.738355515170328e-5,0.00298311861803577,NA,WT1/ADAMTS16/GREM1/FOXD1/WNT1/TMEM59L/IRX2/IRX3/HOXB7/BASP1,10,F7,GFA
GO:0060713,labyrinthine layer morphogenesis,5/275,20/13960,0.25,12.690909090909091,7.416568189065374,3.4796209392523133e-05,0.02395371054581292,NA,NCOA1/SOCS3/RSPO3/ZFP36L1/ADM,5,F13,GFA
GO:0060972,left/right pattern formation,8/281,114/13960,0.07017543859649122,3.48629581070113,3.820288833387133,0.00213060406664911,0.04858921220452145,NA,HAND1/OVOL2/SOX17/PITX2/NOTO/WNT3A/HAND2/TBX3,8,F7,GFA
GO:0050900,leukocyte migration,21/279,340/13960,0.06176470588235294,3.09044908285895,5.572638004441657,4.857066940318406e-6,0.00424871930604352,NA,IL10/IL1A/CX3CL1/SPN/NCKAP1L/ITGA2B/IL1B/FUT7/IL16/EMILIN1/CCL22/CXCL10/ADAM10/FCER1G/MYO1G/PIK3CG/CX3CR1/LGMN/CD34/ZAP70/SMPD3,21,F5,GFA
GO:0060173,limb development,12/281,171/13960,0.07017543859649122,3.48629581070113,4.688539793667801,1.7942631997555885e-4,0.00992999313471765,NA,GREM1/PITX2/RAX/AFF3/DLX5/HOXD13/ALX4/HAND2/HOXA13/TBX3/RSPO4/TFAP2A,12,F7,GFA
GO:0035108,limb morphogenesis,9/281,138/13960,0.06521739130434782,3.2399814327711587,3.790108616999552,0.001905306749006,0.04559318544452388,NA,GREM1/AFF3/DLX5/HOXD13/ALX4/HAND2/HOXA13/TBX3/TFAP2A,9,F7,GFA
GO:0021761,limbic system development,10/281,120/13960,0.08333333333333333,4.139976275207592,4.951104393082519,1.5398131279524527e-4,0.00987223586562723,NA,BBS2/LMX1A/SLC32A1/KCNA1/RAX/WNT3A/TBX3/HTR5A/LHX5/CNTNAP2,10,F7,GFA
GO:0001889,liver development,9/281,137/13960,0.06569343065693431,3.2636309322804373,3.816083669577738,0.00181221798836147,0.04398511946037362,NA,CEBPA/PCSK9/WNT1/WNT3A/GATA6/TBX3/LSR/CD2AP/CYP1A1,9,F7,GFA
GO:0032275,luteinizing hormone secretion,3/281,10/13960,0.3,14.90391459074733,6.3038101668281845,8.718912996228058e-4,0.02532210800101106,NA,OPRK1/FOXD1/TBX3,3,F7,GFA
GO:0072676,lymphocyte migration,8/279,85/13960,0.09411764705882351,4.709255745308876,4.898352993830623,2.927279127640774e-4,0.04584081803281813,NA,CX3CL1/SPN/FUT7/CXCL10/ADAM10/MYO1G/PIK3CG/ZAP70,8,F5,GFA
GO:0030539,male genitalia development,4/281,23/13960,0.17391304347826086,8.639950487389756,5.2556078279440195,0.0010520206045409,0.02930136077237704,NA,WT1/HOXD13/HOXA13/TBX3,4,F7,GFA
GO:0060485,mesenchyme development,16/275,303/13960,0.0528052805280528,2.680588058805881,4.192528587594601,3.417012881887695e-4,0.02413777899765467,NA,ZIC3/SOX9/FRZB/KITLG/ZFP36L1/TGFB2/WWTR1/HEY2/JAG1/CUL7/ISL1/PDPN/MSX2/BMPR2/WNT2/FOXA1,16,F11,GFA
GO:0007498,mesoderm development,9/281,119/13960,0.07563025210084033,3.757289392625377,4.329375301838791,6.690585489012851e-4,0.02048163017267177,NA,HAND1/HCK/EXT2/WNT3A/IRX3/EYA2/TBX3/OVOL1/IKZF3,9,F7,GFA
GO:0072163,mesonephric epithelium development,9/281,100/13960,0.09,4.471174377224199,4.992843518957958,1.832888620979991e-4,0.00992999313471765,NA,WT1/ADAMTS16/GREM1/FOXD1/SLIT2/WNT1/TMEM59L/HOXB7/BASP1,9,F7,GFA
GO:0072164,mesonephric tubule development,9/281,100/13960,0.09,4.471174377224199,4.992843518957958,1.832888620979991e-4,0.00992999313471765,NA,WT1/ADAMTS16/GREM1/FOXD1/SLIT2/WNT1/TMEM59L/HOXB7/BASP1,9,F7,GFA
GO:0072171,mesonephric tubule morphogenesis,7/281,68/13960,0.10294117647058824,5.114088339962319,4.874149219022157,4.219782149125148e-4,0.01629411334400824,NA,WT1/ADAMTS16/GREM1/FOXD1/WNT1/TMEM59L/HOXB7,7,F7,GFA
GO:0001823,mesonephros development,9/281,104/13960,0.08653846153846154,4.299206131946345,4.84016672768011,2.468661628936761e-4,0.01118468295350281,NA,WT1/ADAMTS16/GREM1/FOXD1/SLIT2/WNT1/TMEM59L/HOXB7/BASP1,9,F7,GFA
GO:0001656,metanephros development,7/281,89/13960,0.07865168539325842,3.907393338398176,3.943647121940882,0.00209773619691097,0.0481628891696183,NA,WT1/SOX17/GREM1/FOXD1/IRX2/IRX3/BASP1,7,F7,GFA
GO:0035195,miRNA-mediated post-transcriptional gene silencing,17/275,215/13960,0.07906976744186046,4.013868921775899,6.313094898995163,1.2364892975247307e-6,0.00337374862943449,NA,MIR628/MIR648/MIR30A/MIR769/MIR215/MIR194-1/MIR597/MOV10/MIR569/MIR146B/MIR33A/MIR454/MIR23B/MIR27B/MIR558/MIR181A1/MIR181B1,17,F13,GFA
GO:0098815,modulation of excitatory postsynaptic potential,7/275,49/13960,0.14285714285714285,7.251948051948052,6.2144875907102515,4.5143634720255296e-5,0.00632569811188603,NA,LRRK2/WNT7A/ADRB2/RELN/GRIN2C/CBLN1/RIMS2,7,F11,GFA
GO:0061138,morphogenesis of a branching epithelium,15/281,186/13960,0.08064516129032258,4.006428653426702,5.916031442296838,5.38698344388465e-6,0.00130749783873714,NA,WT1/ADAMTS16/GREM1/FOXD1/SLIT2/WNT1/CSF1/GDF7/HOXD13/TMEM59L/CELSR1/HOXB7/VDR/HOXA13/TBX3,15,F7,GFA
GO:0001763,morphogenesis of a branching structure,15/281,202/13960,0.07425742574257425,3.689087769986963,5.517675409759562,1.4602881425119424e-5,0.00240200788871126,NA,WT1/ADAMTS16/GREM1/FOXD1/SLIT2/WNT1/CSF1/GDF7/HOXD13/TMEM59L/CELSR1/HOXB7/VDR/HOXA13/TBX3,15,F7,GFA
GO:0002009,morphogenesis of an epithelium,27/281,467/13960,0.05781584582441113,2.8722747605294643,5.89830059437441,8.618467931086261e-7,4.45905962926472e-4,NA,HAND1/WT1/OVOL2/ADAMTS16/FOXQ1/AJAP1/SOX17/GREM1/FOXD1/NOTO/SLIT2/WNT1/CSF1/GDF7/WNT3A/HOXD13/TMEM59L/IRX2/CELSR1/IRX3/HOXB7/VDR/HAND2/HOXA13/TBX3/HOXB4/TFAP2A,27,F7,GFA
GO:0042692,muscle cell differentiation,18/281,374/13960,0.0481283422459893,2.391002340761604,3.908147943110465,5.850462018274258e-4,0.01927846735816706,NA,WT1/IGF2/GREM1/MYOCD/MYOD1/WNT1/RYR1/BARX2/WNT3A/RGS2/IRX3/POPDC3/ISL1/GATA6/TBX3/DOCK5/PRDM6/KCNH1,18,F7,GFA
GO:0042693,muscle cell fate commitment,4/281,15/13960,0.26666666666666666,13.247924080664294,6.802240687186771,1.84105228807302e-4,0.00992999313471765,NA,WT1/MYOD1/WNT3A/TBX3,4,F7,GFA
GO:0007517,muscle organ development,16/281,327/13960,0.04892966360856269,2.4308117579200537,3.75244035749584,9.841238622010657e-4,0.02763680069222497,NA,HAND1/WT1/IGF2/MKX/FGF3/MYOCD/MYOD1/RYR1/BARX2/WNT3A/ALX4/POPDC3/ISL1/BASP1/MSC/DSP,16,F7,GFA
GO:0048644,muscle organ morphogenesis,7/275,76/13960,0.09210526315789472,4.675598086124402,4.554582886955938,7.313350331748423e-4,0.03798640201725798,NA,S1PR1/TGFB2/RYR2/HEY2/ISL1/WNT2/PKP2,7,F11,GFA
GO:0003012,muscle system process,19/281,416/13960,0.04567307692307692,2.2690254585272376,3.7661417879742536,7.809065049749899e-4,0.02348248056553111,NA,GATA5/SPHK1/BBS2/KCNA1/MYOCD/MYOD1/RYR1/PPARG/ADRA2B/CALCA/RGS2/CACNA1G/HAND2/GATA6/TBX3/DOCK5/DSP/SCN5A/ADRA2C,19,F7,GFA
GO:0060537,muscle tissue development,22/281,397/13960,0.05541561712846347,2.753032082253915,5.0787913997791,1.798020937749443e-5,0.00258034156474312,NA,HAND1/WT1/GATA5/IGF2/GREM1/FGF3/MYOCD/MYOD1/RYR1/BARX2/WNT3A/RGS2/CACNA1G/IRX3/POPDC3/ISL1/GATA6/EYA2/TBX3/MSC/DSP/SCN5A,22,F7,GFA
GO:0060415,muscle tissue morphogenesis,7/275,68/13960,0.10294117647058824,5.225668449197861,4.951520569325507,3.7061960438223695e-4,0.02566722436623648,NA,S1PR1/TGFB2/RYR2/HEY2/ISL1/WNT2/PKP2,7,F11,GFA
GO:0002274,myeloid leukocyte activation,15/279,210/13960,0.07142857142857142,3.5739887352790576,5.3670454621151995,2.1270660972887983e-5,0.01063229182059072,NA,IL10/CX3CL1/PTPN6/IL16/ADAM10/CAMP/FCER1G/CST7/PIK3CG/CX3CR1/TSPAN32/SCN11A/DNASE1L3/CSF2/TLR6,15,F5,GFA
GO:0051953,negative regulation of amine transport,4/281,27/13960,0.14814814814814814,7.359957822591273,4.740967059958959,0.00195737533728373,0.0461886208061814,NA,NPY5R/ADRA2B/RGS2/ADRA2C,4,F7,GFA
GO:0032715,negative regulation of interleukin-6 production,9/279,48/13960,0.1875,9.381720430107526,8.306715549361863,3.789693779484533e-7,0.00131857427816848,NA,IL10/CX3CL1/NCKAP1L/MIR140/PTPN6/INPP5D/NLRC3/C1QTNF3/PTPN22,9,F5,GFA
GO:0045986,negative regulation of smooth muscle contraction,3/281,10/13960,0.3,14.90391459074733,6.3038101668281845,8.718912996228058e-4,0.02532210800101106,NA,CALCA/RGS2/DOCK5,3,F7,GFA
GO:0032720,negative regulation of tumor necrosis factor production,7/279,62/13960,0.1129032258064516,5.649208000924962,5.239248544460748,2.2705683703333273e-4,0.04584081803281813,NA,IL10/CX3CL1/MIR125B1/MIR140/PTPN6/NLRC3/PTPN22,7,F5,GFA
GO:1903556,negative regulation of tumor necrosis factor superfamily cytokine production,7/279,64/13960,0.109375,5.472670250896058,5.121324549977878,2.772348452231648e-4,0.04584081803281813,NA,IL10/CX3CL1/MIR125B1/MIR140/PTPN6/NLRC3/PTPN22,7,F5,GFA
GO:0072006,nephron development,11/281,153/13960,0.0718954248366013,3.5717442374340007,4.584341555163308,2.6937126471666517e-4,0.01204373101983195,NA,WT1/ADAMTS16/GREM1/FOXD1/WNT1/TMEM59L/IRX2/IRX3/HOXB7/BASP1/CD2AP,11,F7,GFA
GO:0072009,nephron epithelium development,11/281,118/13960,0.093220338983050835,4.631159901079679,5.677277123484214,2.5693283945469543e-5,0.00291019262822351,NA,WT1/ADAMTS16/GREM1/FOXD1/WNT1/TMEM59L/IRX2/IRX3/HOXB7/BASP1/CD2AP,11,F7,GFA
GO:0072088,nephron epithelium morphogenesis,9/281,79/13960,0.1139240506329114,5.6597144015496195,5.952722076940511,2.864117047928673e-5,0.00298311861803577,NA,WT1/ADAMTS16/GREM1/FOXD1/WNT1/TMEM59L/IRX2/IRX3/HOXB7,9,F7,GFA
GO:0072028,nephron morphogenesis,9/281,81/13960,0.1111111111111111,5.519968366943456,5.847253947735778,3.505471590339102e-5,0.00331300423030763,NA,WT1/ADAMTS16/GREM1/FOXD1/WNT1/TMEM59L/IRX2/IRX3/HOXB7,9,F7,GFA
GO:0072080,nephron tubule development,9/281,97/13960,0.09278350515463918,4.60945812084969,5.112724620281403,1.4511789251666225e-4,0.00948289613022342,NA,WT1/ADAMTS16/GREM1/FOXD1/WNT1/TMEM59L/IRX2/IRX3/HOXB7,9,F7,GFA
GO:0072078,nephron tubule morphogenesis,9/281,77/13960,0.11688311688311688,5.806719970421038,6.06185664040386,2.325142266172404e-5,0.00272442531739787,NA,WT1/ADAMTS16/GREM1/FOXD1/WNT1/TMEM59L/IRX2/IRX3/HOXB7,9,F7,GFA
GO:0021675,nerve development,8/281,92/13960,0.08695652173913043,4.319975243694878,4.57904573531621,5.263690810168543e-4,0.01875832246164205,NA,PHOX2A/MAFB/KCNA1/POU4F3/GABRB2/NTF3/ISL1/TFAP2A,8,F7,GFA
GO:0048663,neuron fate commitment,7/281,72/13960,0.09722222222222222,4.829972321075524,4.6697665340843315,5.989038867213433e-4,0.01931204199028383,NA,DBX1/BHLHE23/BHLHE22/WNT1/ISL1/PTF1A/DMRT3,7,F7,GFA
GO:0007218,neuropeptide signaling pathway,9/281,97/13960,0.09278350515463918,4.60945812084969,5.112724620281403,1.4511789251666225e-4,0.00948289613022342,NA,OPRK1/NTSR1/ADCYAP1/NPY5R/NPBWR1/NPY/RXFP3/CALCA/SSTR4,9,F7,GFA
GO:0021889,olfactory bulb interneuron differentiation,3/281,11/13960,0.2727272727272727,13.549013264315754,5.967432601228683,0.00118106219517809,0.03185118523186652,NA,SLIT2/UNCX/DLX5,3,F7,GFA
GO:0001503,ossification,18/281,390/13960,0.04615384615384615,2.292909937038051,3.711622440883451,9.488163825051316e-4,0.02686731723127031,NA,RUNX3/IGF2/CEBPA/IGFBP3/GREM1/EXT2/TWIST2/RYR1/PPARG/DLX5/CSF1/WNT3A/CALCA/CALCR/VDR/HAND2/TFAP2A/BMP3,18,F7,GFA
GO:0003151,outflow tract morphogenesis,8/281,80/13960,0.1,4.967971530249111,5.101195251167288,2.0172251712823985e-4,0.01038565323032968,NA,SOX17/PITX2/NPY5R/RYR1/HAND2/ISL1/GATA6/TBX3,8,F7,GFA
GO:0021543,pallium development,12/281,174/13960,0.06896551724137931,3.4261872622407656,4.615650795784997,2.1105639506337464e-4,0.01054661221213745,NA,EMX1/KIF26A/BBS2/LMX1A/SLC32A1/KCNA1/SLIT2/NPY/WNT3A/HTR5A/LHX5/CNTNAP2,12,F7,GFA
GO:0007389,pattern specification process,37/281,428/13960,0.08644859813084112,4.294741743439651,9.92236975919144,5.735497913390969e-14,1.948922190970251e-10,NA,EMX1/HOXB9/HAND1/WT1/OVOL2/GATA5/DBX1/SOX17/IRX4/GREM1/PITX2/FOXD1/MAFB/RAX/LMX1B/NOTO/WNT1/UNCX/FOXA2/WNT3A/CDX2/HOXD13/ALX4/HOXD8/HOXC9/IRX2/IRX3/HOXB7/HAND2/ISL1/TBX3/BASP1/MLLT3/SIM2/HOXB4/DMRT3/HES4,37,F7,GFA
GO:0043410,positive regulation of MAPK cascade,20/281,408/13960,0.04901960784313725,2.4352801618868187,4.217141817102046,2.3021717176339824e-4,0.01101799929087362,NA,IGF2/SPHK1/OPRK1/EPO/IGFBP3/ADCYAP1/NPY5R/FGF3/FZD10/RNF13/DRD5/ADRA2B/PLCG2/CALCR/NTF3/HAND2/FLT1/IL34/SSTR4/ADRA2C,20,F7,GFA
GO:0045766,positive regulation of angiogenesis,11/279,161/13960,0.06832298136645963,3.418597920701707,4.407812779157021,3.9297872277606094e-4,0.04584081803281813,NA,IL10/IL1A/CX3CL1/IL1B/FGF2/ENG/EMILIN1/CAMP/CX3CR1/HK2/CD34,11,F5,GFA
GO:1903524,positive regulation of blood circulation,6/275,35/13960,0.17142857142857143,8.702337662337664,6.467405231882181,5.5552155582251305e-5,0.00676586943160384,NA,SCN3B/TGFB2/RYR2/HEY2/ADM/ADA,6,F11,GFA
GO:0022409,positive regulation of cell-cell adhesion,16/279,301/13960,0.05315614617940199,2.659712547184415,4.1569711103493585,3.726844649382016e-4,0.04584081803281813,NA,IL10/IL1A/CX3CL1/SPN/NCKAP1L/PTPN6/IL1B/FUT7/EMILIN1/BRD4/VTCN1/MMRN1/CD1D/CD160/SOX2/ZAP70,16,F5,GFA
GO:2000463,positive regulation of excitatory postsynaptic potential,5/275,34/13960,0.14705882352941177,7.4652406417112305,5.350348327162422,4.984402759732412e-4,0.02934151757895813,NA,WNT7A/ADRB2/RELN/GRIN2C/RIMS2,5,F11,GFA
GO:0045823,positive regulation of heart contraction,6/275,34/13960,0.17647058823529413,8.958288770053477,6.58592918154104,4.6795580266963794e-5,0.00632569811188603,NA,SCN3B/TGFB2/RYR2/HEY2/ADM/ADA,6,F11,GFA
GO:0010460,positive regulation of heart rate,5/275,23/13960,0.21739130434782608,11.035573122529645,6.827984826849319,7.1949173663638e-5,0.00747424945235204,NA,SCN3B/RYR2/HEY2/ADM/ADA,5,F11,GFA
GO:0002687,positive regulation of leukocyte migration,10/279,135/13960,0.07407407407407407,3.706358688437541,4.512217271597049,3.793511057765908e-4,0.04584081803281813,NA,IL1A/CX3CL1/SPN/NCKAP1L/ITGA2B/FUT7/CXCL10/ADAM10/CX3CR1/LGMN,10,F5,GFA
GO:0032892,positive regulation of organic acid transport,6/279,38/13960,0.15789473684210523,7.900396151669495,6.08254515525423,9.736122148318252e-5,0.03406669139696555,NA,IL1A/IL1B/OXT/ABAT/ACSL5/SLC17A8,6,F5,GFA
GO:0002092,positive regulation of receptor internalization,5/281,28/13960,0.17857142857142858,8.871377732587698,5.9755264824359315,2.143540825667047e-4,0.01055616192118351,NA,GREM1/PCSK9/WNT3A/PLCG2/NTF3,5,F7,GFA
GO:0016441,post-transcriptional gene silencing,17/275,229/13960,0.07423580786026202,3.768479555379119,5.987962583717129,2.940513041343258e-6,0.00337374862943449,NA,MIR628/MIR648/MIR30A/MIR769/MIR215/MIR194-1/MIR597/MOV10/MIR569/MIR146B/MIR33A/MIR454/MIR23B/MIR27B/MIR558/MIR181A1/MIR181B1,17,F13,GFA
GO:0009954,proximal/distal pattern formation,5/281,34/13960,0.14705882352941177,7.305840485660457,5.276213762725352,5.499151024766904e-4,0.01887486382036156,NA,HOXB9/GREM1/HOXC9/IRX2/IRX3,5,F7,GFA
GO:0003177,pulmonary valve development,4/275,23/13960,0.17391304347826086,8.828458498023714,5.326312228459142,9.708998903046687e-4,0.04674589810073612,NA,TGFB2/HEY2/JAG1/BMPR2,4,F11,GFA
GO:0003002,regionalization,33/281,387/13960,0.08527131782945736,4.236254793235675,9.253657122055664,2.1547795703250066e-12,3.660970489982186e-9,NA,EMX1/HOXB9/HAND1/WT1/OVOL2/GATA5/DBX1/SOX17/GREM1/PITX2/FOXD1/MAFB/LMX1B/NOTO/WNT1/FOXA2/WNT3A/CDX2/HOXD13/ALX4/HOXD8/HOXC9/IRX2/IRX3/HOXB7/HAND2/ISL1/TBX3/BASP1/MLLT3/HOXB4/DMRT3/HES4,33,F7,GFA
GO:0051952,regulation of amine transport,7/281,76/13960,0.09210526315789472,4.575763251545233,4.479931662146211,8.302300481696087e-4,0.02474668161123096,NA,OPRK1/NTSR1/NPY5R/ADRA2B/RGS2/SLC18A3/ADRA2C,7,F7,GFA
GO:0045765,regulation of angiogenesis,18/279,287/13960,0.0627177700348432,3.1381364504889286,5.226546187124427,1.9088484215581152e-5,0.01063229182059072,NA,IL10/IL1A/CX3CL1/MIR125B1/CCM2/PTPN6/IL1B/FGF2/ENG/EMILIN1/CXCL10/CAMP/PIK3CG/CX3CR1/E2F2/CD160/HK2/CD34,18,F5,GFA
GO:2000027,regulation of animal organ morphogenesis,8/281,78/13960,0.10256410256410256,5.095355415640113,5.198356000750533,1.6891576041801635e-4,0.00992999313471765,NA,WT1/GATA5/AJAP1/GREM1/CSF1/WNT3A/HOXB7/DMRT3,8,F7,GFA
GO:1903522,regulation of blood circulation,16/275,240/13960,0.06666666666666667,3.3842424242424243,5.28141234449915,2.227069503877133e-5,0.00414000499352317,NA,SCN3B/TBX18/CAV1/KCND3/TGFB2/RYR2/ACE/KCNA5/KCNH2/HEY2/CACNA1G/ISL1/BMPR2/PKP2/ADM/ADA,16,F11,GFA
GO:0008016,regulation of heart contraction,15/275,192/13960,0.078125,3.965909090909091,5.866027850131247,6.114865324289318e-6,0.00166136187118383,NA,SCN3B/TBX18/CAV1/KCND3/TGFB2/RYR2/ACE/KCNA5/KCNH2/HEY2/CACNA1G/ISL1/PKP2/ADM/ADA,15,F11,GFA
GO:0002027,regulation of heart rate,13/275,94/13960,0.13829787234042554,7.020502901353965,8.30218102183411,3.6791090205854534e-8,8.744146593991845e-5,NA,SCN3B/CAV1/KCND3/RYR2/ACE/KCNA5/KCNH2/HEY2/CACNA1G/ISL1/PKP2/ADM/ADA,13,F11,GFA
GO:0086091,regulation of heart rate by cardiac conduction,9/275,39/13960,0.2307692307692308,11.714685314685315,9.49833771611966,4.9513853873113514e-8,8.744146593991845e-5,NA,SCN3B/CAV1/KCND3/ACE/KCNA5/KCNH2/CACNA1G/ISL1/PKP2,9,F11,GFA
GO:0010817,regulation of hormone levels,21/281,471/13960,0.04458598726114649,2.2150191536142527,3.8446502618419873,5.709485423484515e-4,0.01920874402871325,NA,DHRS7/OPRK1/FOXD1/HTR1A/ADCYAP1/PCSK2/FOXA2/PPARG/FDX1/DUOXA2/DUOX2/DOC2B/CRY2/ISL1/TBX3/RAB11FIP1/GFI1/VGF/F2RL2/ADRA2C/CYP1A1,21,F7,GFA
GO:0032675,regulation of interleukin-6 production,14/279,144/13960,0.09722222222222222,4.864595778574273,6.656784422733217,1.130529532582299e-6,0.00131857427816848,NA,IL10/IL1A/CX3CL1/NCKAP1L/MIR140/PTPN6/IL1B/IL16/INPP5D/NLRC3/ZBTB20/C1QTNF3/TLR6/PTPN22,14,F5,GFA
