gene
PRKD2_METH
CX3CL1_METH
GRAMD1B_METH
CCR1_METH
SH3TC1_METH
APOBEC3C_METH
S100A2_METH
OAF_METH
DRAM1_METH
LTC4S_METH
CBR3_METH
SPATS2_METH
RSAD2_METH
LRRTM2_METH
FCER1G_METH
BTBD19_METH
TREM1_METH
KISS1R_METH
CD248_METH
LIF_METH
SLC38A7_METH
KCNE1_METH
LMO2_METH
RPS6KL1_METH
CASS4_METH
FEZ1_METH
PCDH15_METH
KCNAB3_METH
BPI_METH
CD101_METH
CLCF1_METH
ZCCHC14_METH
DSCAML1_METH
LGALS2_METH
ATP11A_METH
LGALS1_METH
PROCR_METH
CLIC1_METH
MIR125B1_METH
GPR75_METH
BCAR1_METH
TLR3_METH
PAQR6_METH
EVL_METH
GABRG1_METH
KLHL6_METH
DDX60L_METH
FGFBP2_METH
SPRED2_METH
NIPSNAP3A_METH
TCN2_METH
SLC25A2_METH
COL11A1_METH
BMF_METH
EDARADD_METH
DCT_METH
VAV2_METH
MND1_METH
AOAH_METH
SYTL1_METH
DQX1_METH
PSMB10_METH
PBXIP1_METH
MIR26A2_METH
PTPN7_METH
PRSS36_METH
PTK6_METH
HKDC1_METH
RCOR2_METH
MKI67_METH
GP5_METH
LCAT_METH
MIR146B_METH
SHB_METH
MED17_METH
ARL6IP5_METH
IFNAR1_METH
LOC100131496_METH
PARVG_METH
SERPINE1_METH
TMPRSS5_METH
PLCB2_METH
MIR1286_METH
C1RL_METH
C1orf162_METH
ARFGEF2_METH
NUB1_METH
NDRG2_METH
MPG_METH
ELFN2_METH
ANKRD44_METH
MYT1_METH
GRIA4_METH
MTSS1_METH
ADI1_METH
NPFFR1_METH
ITGAX_METH
SSTR3_METH
KLHL2_METH
C12orf71_METH
MLLT10_METH
CD160_METH
SCG3_METH
LRRC28_METH
ANKS1B_METH
NOD2_METH
HAPLN2_METH
OBP2B_METH
PPM1M_METH
WFDC1_METH
KDM4C_METH
ARHGEF2_METH
TRIM14_METH
CA9_METH
LCP1_METH
SUCLG2_METH
ISG20_METH
ANTXR2_METH
NHP2_METH
ERGIC3_METH
ANO5_METH
NRN1L_METH
ANKRD33B_METH
CTNNA1_METH
SLC6A6_METH
ULK2_METH
IFI35_METH
DGKG_METH
ULK1_METH
IGF1R_METH
OSBPL7_METH
MMP9_METH
SH2D4B_METH
MAPK12_METH
SCAMP5_METH
PAQR8_METH
CASP8_METH
GSTM2_METH
FCGRT_METH
SLC5A5_METH
RNF112_METH
RXRA_METH
LTBP3_METH
UCN2_METH
BCL2L14_METH
MYLK4_METH
HLA-DMB_METH
FOXS1_METH
PLCH1_METH
SLC25A45_METH
INPP5A_METH
GRIK3_METH
LGALS3_METH
MAPRE1_METH
BTLA_METH
SESTD1_METH
ITGA2B_METH
CCDC33_METH
HES5_METH
MFNG_METH
SSTR5_METH
MLC1_METH
MIR1208_METH
TTYH3_METH
AGXT_METH
IL21R_METH
CEACAM1_METH
RBM44_METH
ELOVL1_METH
SH2B2_METH
UBA7_METH
NDRG4_METH
MX2_METH
DTX3_METH
FRMPD1_METH
CLDN9_METH
ATL2_METH
SYTL3_METH
CIITA_METH
PHYHIPL_METH
MYO18A_METH
DCTN1_METH
ADD3_METH
ZNF853_METH
NR1I2_METH
SLC7A11_METH
SORBS3_METH
AIM2_METH
SFRP4_METH
FLT3LG_METH
ITGA5_METH
CHST10_METH
FANCD2_METH
CHRNB1_METH
LAT_METH
CAMK2A_METH
TYROBP_METH
MARCO_METH
LIMD1_METH
SPP1_METH
ST3GAL4_METH
SPARC_METH
NDUFAB1_METH
RTN4R_METH
HLA-A_METH
HOXA3_METH
MOV10_METH
RYK_METH
PRKD3_METH
BCL10_METH
CST7_METH
STK32C_METH
KLHL32_METH
MGAT4A_METH
PLSCR1_METH
CASQ1_METH
RHBDL2_METH
CD200R1_METH
CD2_METH
UST_METH
MIR648_METH
SLAMF8_METH
PER1_METH
KCNK15_METH
GADD45A_METH
SHMT2_METH
PTPN22_METH
WIPF1_METH
FOXP1_METH
MRPL23_METH
RFFL_METH
ANKFN1_METH
STAT5A_METH
ASPDH_METH
TRADD_METH
LY6K_METH
HK3_METH
GUCY2D_METH
MMP14_METH
ITM2C_METH
MICAL3_METH
PARP14_METH
KCMF1_METH
HTRA3_METH
GAS7_METH
INPP5J_METH
BMS1P4_METH
ASL_METH
TCOF1_METH
GIT1_METH
GPR107_METH
EDN1_METH
RGR_METH
LRRC8C_METH
BIN2_METH
SERAC1_METH
GTF2H5_METH
ZNF358_METH
AP1G1_METH
SLC44A2_METH
ARHGAP21_METH
PRDM11_METH
GPX4_METH
GAPDH_METH
FAM131B_METH
ANKRD39_METH
RRP1_METH
RELL1_METH
NRIP2_METH
NACC2_METH
ORAI3_METH
DPP7_METH
AHCYL1_METH
KAT2A_METH
KCNJ4_METH
CAP2_METH
CFP_METH
EPSTI1_METH
TM4SF1_METH
SPN_METH
LOX_METH
RAVER1_METH
MIR182_METH
HTRA1_METH
HAS2_METH
LYSMD3_METH
HOXB1_METH
SNORA11B_METH
NLRP3_METH
SNRK_METH
WDR82_METH
OXTR_METH
TBC1D10A_METH
LIG1_METH
HLA-B_METH
OTUB1_METH
SKA3_METH
PPARGC1A_METH
TRIP6_METH
ALDH3B1_METH
