gene
SLC12A2_METH
RCOR1_METH
PHF7_METH
BAP1_METH
DCUN1D4_METH
FBXL3_METH
PIK3CA_METH
NOVA2_METH
ZNF639_METH
TMEM117_METH
P4HB_METH
FASN_METH
DYNC1LI1_METH
FZD3_METH
TYRO3_METH
PPM1J_METH
TNRC6A_METH
VDAC2_METH
MRPL12_METH
SOX12_METH
KCTD8_METH
EEA1_METH
TPR_METH
TMEM106B_METH
IKBKB_METH
MARS2_METH
FRAT2_METH
AMACR_METH
RAB23_METH
CLCN6_METH
MTHFR_METH
DHTKD1_METH
SOS1_METH
SLC35E1_METH
PSME1_METH
ZDHHC17_METH
AHSA1_METH
FOXJ2_METH
BLZF1_METH
NME7_METH
UBR7_METH
TMEM30A_METH
GSK3B_METH
AP3D1_METH
FBXL17_METH
WDR91_METH
ENTPD6_METH
AKIRIN1_METH
ARRDC3_METH
MED21_METH
ZC3H10_METH
SF3B2_METH
NAA16_METH
DAXX_METH
IMMT_METH
PSMD12_METH
ACBD3_METH
RYK_METH
SP110_METH
PPIL4_METH
ZNF747_METH
NUDT16L1_METH
SLC25A36_METH
RPS27L_METH
ACBD7_METH
TLE6_METH
FASTKD1_METH
ATG4B_METH
TOP1_METH
R3HDM1_METH
ZRANB3_METH
QTRT1_METH
PXMP2_METH
POLE_METH
ACAP3_METH
PUSL1_METH
NR1D1_METH
YAP1_METH
SAFB2_METH
SAFB_METH
SSBP3_METH
AURKB_METH
THOC6_METH
AGBL5_METH
MRPL18_METH
TCP1_METH
MPND_METH
INPP5E_METH
FAM13C_METH
GNB2_METH
EID2B_METH
CAMK2D_METH
MMP16_METH
PRIMA1_METH
THTPA_METH
CGGBP1_METH
USO1_METH
TMCO4_METH
STAT5B_METH
SOCS7_METH
MYBPC2_METH
MXD4_METH
HCFC1R1_METH
NEU1_METH
WDR75_METH
LRRC37A3_METH
MAPK1IP1L_METH
ZNF564_METH
CDKN2AIP_METH
LONP1_METH
ACAD9_METH
SEC16A_METH
MIR769_METH
DOCK4_METH
ZNF277_METH
MGLL_METH
FAM53B_METH
ACAP2_METH
ATAD3B_METH
ZBED5_METH
ANKS3_METH
MRPL20_METH
NUFIP2_METH
FBXO11_METH
ZNF25_METH
PRKAB1_METH
NANS_METH
MTIF3_METH
PLCB3_METH
PDE8A_METH
DPY19L1_METH
PURA_METH
RASA1_METH
RAB28_METH
SMYD2_METH
CDK5_METH
FOXK1_METH
RB1CC1_METH
TBC1D16_METH
YKT6_METH
SLAIN1_METH
PLEKHG5_METH
EXOC7_METH
HEXIM2_METH
GABPA_METH
PGLS_METH
NECAP1_METH
MED4_METH
ABCB6_METH
POLR3B_METH
TOB2_METH
ANKRD13B_METH
HSPA8_METH
CORO1A_METH
SDCCAG8_METH
CEP170_METH
SLC35B1_METH
TMEM92_METH
HSF1_METH
BOP1_METH
NAA20_METH
GATAD2A_METH
HIVEP2_METH
EGLN3_METH
AMIGO1_METH
NCLN_METH
XPO7_METH
ZNF213_METH
BAG5_METH
ST13_METH
DPM3_METH
SLC35E4_METH
AIMP2_METH
PMS2_METH
TMTC3_METH
CEP290_METH
EXO1_METH
RNF121_METH
RBM45_METH
CHMP4B_METH
GAB1_METH
ISOC1_METH
TET1_METH
PTPN1_METH
KLC4_METH
ITSN2_METH
TXNDC12_METH
CDC23_METH
KAT5_METH
SERINC1_METH
NR4A2_METH
UGDH_METH
C2CD3_METH
PPME1_METH
PCDH17_METH
RPL26_METH
COX18_METH
UBE3A_METH
KIF14_METH
MEX3C_METH
UBL5_METH
DNAJB9_METH
THAP5_METH
STK11IP_METH
SMARCA5_METH
GALNT4_METH
IQCD_METH
TPCN1_METH
KCTD3_METH
GPN2_METH
LIX1L_METH
YIPF4_METH
VTA1_METH
ARF1_METH
CYB5R3_METH
NDUFS8_METH
ZBED4_METH
IPO13_METH
ZBTB7A_METH
SLC4A2_METH
POU2F1_METH
FMNL2_METH
PTPN13_METH
SF3A2_METH
TBC1D4_METH
SNHG12_METH
TRIM28_METH
ADIPOR2_METH
NDUFAB1_METH
PPP3CC_METH
GTF2E2_METH
SFRP4_METH
TACO1_METH
ZDHHC24_METH
ACTN3_METH
ESRRA_METH
FUT8_METH
HS1BP3_METH
GFOD1_METH
MDM2_METH
DFFA_METH
ENSA_METH
MTCH2_METH
EHMT1_METH
ATP6V1H_METH
AP4S1_METH
WASL_METH
MAEA_METH
MIR548F1_METH
PPM1L_METH
SERGEF_METH
ANKFY1_METH
HMMR_METH
NUDCD2_METH
COQ10B_METH
OAF_METH
SPG21_METH
UBE2F_METH
SEC22B_METH
SPEN_METH
PHF1_METH
ARVCF_METH
ARL5A_METH
ASPHD2_METH
TMED8_METH
PRDM10_METH
RAB40C_METH
TMEM44_METH
ZNF134_METH
RPS21_METH
UROD_METH
HECTD3_METH
B9D2_METH
CGN_METH
GOT2_METH
CES2_METH
EIF3M_METH
SOCS1_METH
GART_METH
SON_METH
ACVR1B_METH
NRIP1_METH
ARL13B_METH
NR3C2_METH
PPP4R1_METH
ATF2_METH
MIR933_METH
CSNK2B_METH
RPL12_METH
PDIA6_METH
OTUD4_METH
FAM171A2_METH
STH_METH
BBC3_METH
CBX1_METH
AKTIP_METH
RORB_METH
SPRED3_METH
PPM1D_METH
ZNF582_METH
