ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Factor
GO:1903556,negative regulation of tumor necrosis factor superfamily cytokine production,7/279,64/13960,0.109375,5.472670250896058,5.121324549977878,2.772348452231648e-4,0.045840818032818136,NA,IL10/CX3CL1/MIR125B1/MIR140/PTPN6/NLRC3/PTPN22,7,F5
GO:0032640,tumor necrosis factor production,11/279,155/13960,0.07096774193548387,3.5509307434385478,4.560543949058366,2.8354714835759177e-4,0.045840818032818136,NA,IL10/IL1A/CX3CL1/SPN/MIR125B1/MIR140/PTPN6/NLRC3/CX3CR1/ZBTB20/PTPN22,11,F5
GO:0032680,regulation of tumor necrosis factor production,11/279,155/13960,0.07096774193548387,3.5509307434385478,4.560543949058366,2.8354714835759177e-4,0.045840818032818136,NA,IL10/IL1A/CX3CL1/SPN/MIR125B1/MIR140/PTPN6/NLRC3/CX3CR1/ZBTB20/PTPN22,11,F5
GO:0072676,lymphocyte migration,8/279,85/13960,0.09411764705882353,4.709255745308876,4.898352993830623,2.927279127640774e-4,0.045840818032818136,NA,CX3CL1/SPN/FUT7/CXCL10/ADAM10/MYO1G/PIK3CG/ZAP70,8,F5
GO:0071222,cellular response to lipopolysaccharide,12/279,184/13960,0.06521739130434782,3.2632071061243573,4.413081787979644,3.309568245890713e-4,0.045840818032818136,NA,IL10/IL1A/CX3CL1/MIR140/IL1B/CEBPE/CXCL10/CAMP/CX3CR1/CSF2/ABCA1/PTPN22,12,F5
GO:0071706,tumor necrosis factor superfamily cytokine production,11/279,159/13960,0.06918238993710692,3.461599152408647,4.4579064628226615,3.5312733017237117e-4,0.045840818032818136,NA,IL10/IL1A/CX3CL1/SPN/MIR125B1/MIR140/PTPN6/NLRC3/CX3CR1/ZBTB20/PTPN22,11,F5
GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,11/279,159/13960,0.06918238993710692,3.461599152408647,4.4579064628226615,3.5312733017237117e-4,0.045840818032818136,NA,IL10/IL1A/CX3CL1/SPN/MIR125B1/MIR140/PTPN6/NLRC3/CX3CR1/ZBTB20/PTPN22,11,F5
GO:0032890,regulation of organic acid transport,7/279,67/13960,0.1044776119402985,5.227625314288771,4.9534320181125615,3.6884778365186134e-4,0.045840818032818136,NA,IL1A/IL1B/GRM2/OXT/ABAT/ACSL5/SLC17A8,7,F5
GO:0022409,positive regulation of cell-cell adhesion,16/279,301/13960,0.053156146179401995,2.659712547184415,4.1569711103493585,3.726844649382016e-4,0.045840818032818136,NA,IL10/IL1A/CX3CL1/SPN/NCKAP1L/PTPN6/IL1B/FUT7/EMILIN1/BRD4/VTCN1/MMRN1/CD1D/CD160/SOX2/ZAP70,16,F5
GO:0002687,positive regulation of leukocyte migration,10/279,135/13960,0.07407407407407407,3.706358688437541,4.512217271597049,3.7935110577659077e-4,0.045840818032818136,NA,IL1A/CX3CL1/SPN/NCKAP1L/ITGA2B/FUT7/CXCL10/ADAM10/CX3CR1/LGMN,10,F5
GO:0045766,positive regulation of angiogenesis,11/279,161/13960,0.06832298136645963,3.4185979207017074,4.407812779157021,3.9297872277606094e-4,0.045840818032818136,NA,IL10/IL1A/CX3CL1/IL1B/FGF2/ENG/EMILIN1/CAMP/CX3CR1/HK2/CD34,11,F5
GO:0071216,cellular response to biotic stimulus,13/279,215/13960,0.06046511627906977,3.025423022422272,4.273984411800604,3.9303359273636584e-4,0.045840818032818136,NA,IL10/IL1A/CX3CL1/MIR140/IL1B/CEBPE/CXCL10/CAMP/CX3CR1/CSF2/TLR6/ABCA1/PTPN22,13,F5
