ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Factor
GO:0072078,nephron tubule morphogenesis,9/281,77/13960,0.11688311688311688,5.806719970421038,6.06185664040386,2.3251422661724042e-5,0.0027244253173978722,NA,WT1/ADAMTS16/GREM1/FOXD1/WNT1/TMEM59L/IRX2/IRX3/HOXB7,9,F7
GO:0072009,nephron epithelium development,11/281,118/13960,0.09322033898305085,4.631159901079679,5.677277123484214,2.5693283945469543e-5,0.002910192628223517,NA,WT1/ADAMTS16/GREM1/FOXD1/WNT1/TMEM59L/IRX2/IRX3/HOXB7/BASP1/CD2AP,11,F7
GO:0060993,kidney morphogenesis,10/281,98/13960,0.10204081632653061,5.069358704335827,5.79400950022701,2.7383555151703282e-5,0.0029831186180357787,NA,WT1/ADAMTS16/GREM1/FOXD1/WNT1/TMEM59L/IRX2/IRX3/HOXB7/BASP1,10,F7
GO:0072088,nephron epithelium morphogenesis,9/281,79/13960,0.11392405063291139,5.6597144015496195,5.952722076940511,2.8641170479286726e-5,0.0029831186180357787,NA,WT1/ADAMTS16/GREM1/FOXD1/WNT1/TMEM59L/IRX2/IRX3/HOXB7,9,F7
GO:0021953,central nervous system neuron differentiation,14/281,189/13960,0.07407407407407407,3.6799789112956365,5.316583980140077,2.8970840022124985e-5,0.0029831186180357787,NA,EMX1/PHOX2A/DBX1/LMX1A/SLIT2/NPY/WNT1/UNCX/DLX5/GDF7/WNT3A/ISL1/DMRT3/LHX5,14,F7
GO:0061333,renal tubule morphogenesis,9/281,81/13960,0.1111111111111111,5.519968366943456,5.847253947735778,3.505471590339102e-5,0.0033130042303076324,NA,WT1/ADAMTS16/GREM1/FOXD1/WNT1/TMEM59L/IRX2/IRX3/HOXB7,9,F7
GO:0072028,nephron morphogenesis,9/281,81/13960,0.1111111111111111,5.519968366943456,5.847253947735778,3.505471590339102e-5,0.0033130042303076324,NA,WT1/ADAMTS16/GREM1/FOXD1/WNT1/TMEM59L/IRX2/IRX3/HOXB7,9,F7
GO:0003231,cardiac ventricle development,11/281,122/13960,0.09016393442622951,4.479318592847559,5.532107221566181,3.509951509448934e-5,0.0033130042303076324,NA,HAND1/SLIT3/NPY5R/SLIT2/MYOCD/HAND2/ISL1/HOXA13/TBX3/DSP/SCN5A,11,F7
GO:0035051,cardiocyte differentiation,12/281,146/13960,0.0821917808219178,4.083264271437624,5.367605524960941,3.9189051751276476e-5,0.003599037779752364,NA,WT1/SOX17/GREM1/PITX2/MYOCD/WNT3A/RGS2/IRX3/HAND2/ISL1/GATA6/TBX3,12,F7
GO:0051146,striated muscle cell differentiation,17/281,275/13960,0.06181818181818182,3.0711096732449046,4.971645819756861,4.278112307992707e-5,0.0038068346037101707,NA,WT1/IGF2/GREM1/MYOCD/MYOD1/WNT1/RYR1/BARX2/WNT3A/RGS2/IRX3/POPDC3/ISL1/GATA6/TBX3/DOCK5/KCNH1,17,F7
GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,15/281,222/13960,0.06756756756756757,3.3567375204385885,5.073166150478548,4.413038010909645e-5,0.0038068346037101707,NA,HTR1E/OPRK1/HTR1A/ADCYAP1/DRD5/ADRA2B/CALCA/RGS2/CRHR2/CALCR/VIPR1/SSTR4/PTGER2/HTR5A/ADRA2C,15,F7
GO:0072073,kidney epithelium development,12/281,148/13960,0.08108108108108109,4.028085024526305,5.307912769844776,4.481264983767123e-5,0.0038068346037101707,NA,WT1/ADAMTS16/GREM1/FOXD1/SLIT2/WNT1/TMEM59L/IRX2/IRX3/HOXB7/BASP1/CD2AP,12,F7
GO:0003163,sinoatrial node development,4/281,11/13960,0.36363636363636365,18.065351019087675,8.115086810235166,4.743557814202628e-5,0.003931368159185495,NA,CACNA1G/ISL1/GATA6/TBX3,4,F7
GO:0003007,heart morphogenesis,16/281,252/13960,0.06349206349206349,3.154267638253403,4.946135602858291,5.227509080757937e-5,0.004229303775337016,NA,HAND1/OVOL2/GATA5/SLIT3/SOX17/PITX2/NPY5R/NOTO/SLIT2/RYR1/WNT3A/HAND2/ISL1/GATA6/TBX3/DSP,16,F7
GO:0048706,embryonic skeletal system development,11/281,129/13960,0.08527131782945736,4.236254793235675,5.2925370868506185,5.8772340937184e-5,0.004644381732663982,NA,HOXB9/DLX4/DLX5/ALX4/HOXC9/HOXB7/HAND2/HOXB4/KIAA1217/TFAP2A/WNT9A,11,F7
GO:0009880,embryonic pattern specification,8/281,68/13960,0.11764705882352941,5.844672388528365,5.739705662027669,6.333646042412407e-5,0.004891302102753945,NA,WT1/NOTO/WNT1/CDX2/HOXD8/TBX3/BASP1/SIM2,8,F7
GO:0021527,spinal cord association neuron differentiation,4/281,12/13960,0.3333333333333333,16.559905100830367,7.728491549491247,7.002846648785957e-5,0.0052879273139054845,NA,WNT1/GDF7/WNT3A/LHX5,4,F7
GO:0009798,axis specification,9/281,90/13960,0.1,4.967971530249111,5.412584761069076,8.105611610128438e-5,0.005987580054612267,NA,WT1/IRX4/PITX2/WNT1/FOXA2/CDX2/HOXD8/TBX3/BASP1,9,F7
